probe,model,dataset,fraction,seed,auroc,f1_macro,ece_fixed,ece_scaled_fixed,temperature,degeneracy_share
linear,CONCH,PCam,0.25,456,0.9631755694583168,0.8946531540756237,0.0346458489297392,0.0354404399417978,1.9264763958788087,0.547943115234375
linear,CONCH,PCam,0.5,42,0.964730420231039,0.8963537420834322,0.0354724439431954,0.0352549178058317,2.019430963781099,0.549163818359375
linear,CONCH,PCam,0.5,123,0.965105408020932,0.8978870386014639,0.0353370710197357,0.0355596692011835,1.980051474144349,0.548797607421875
linear,CONCH,PCam,0.5,456,0.9656282228074332,0.8987270612703668,0.0342480372875864,0.0346226020316326,1.9665985740525893,0.54736328125
linear,CONCH,PCam,1.0,42,0.965720330626876,0.8983981716002114,0.0381210417352446,0.0371321575934106,2.0890805392965466,0.5496826171875
linear,CONCH,PCam,1.0,123,0.965720330626876,0.8983981716002114,0.0381210417352446,0.0371321575934106,2.0890805392965466,0.5496826171875
linear,CONCH,PCam,1.0,456,0.965720330626876,0.8983981716002114,0.0381210417352446,0.0371321575934106,2.0890805392965466,0.5496826171875
linear,CONCH,SPIDER-Breast,0.01,42,0.9656901899412544,0.621272121106781,0.3090066218492288,0.0413085591942723,0.3885756889980656,0.1139272062489612
linear,CONCH,SPIDER-Breast,0.01,123,0.9649463453577088,0.6139111542634711,0.3218814386720248,0.0399152980609262,0.3674810108563393,0.1179159049360146
linear,CONCH,SPIDER-Breast,0.01,456,0.9666395197700688,0.5965692532423219,0.3168674751323208,0.0420711067295258,0.3825810632127445,0.105201927871032
linear,CONCH,SPIDER-Breast,0.05,42,0.9778410017038968,0.7099180140457322,0.1823410303402123,0.0249327548155535,0.5201814489104938,0.1202426458367957
linear,CONCH,SPIDER-Breast,0.05,123,0.9776986130858452,0.7037628984587321,0.1797276041065574,0.0241903514166103,0.5218737487180785,0.1205750373940501
linear,CONCH,SPIDER-Breast,0.05,456,0.9785545756003776,0.7199187747430404,0.196462725086201,0.0193887973876078,0.5075350815957641,0.1192454711650324
linear,CONCH,SPIDER-Breast,0.1,42,0.9820708352997626,0.7402339978619005,0.1424538410738866,0.0204364354770815,0.5701459935479032,0.1210736247299318
linear,CONCH,SPIDER-Breast,0.1,123,0.981357490089557,0.7274738777508203,0.131971956035559,0.0254127882675562,0.577270731424286,0.1195778627222868
linear,CONCH,SPIDER-Breast,0.1,456,0.9817687678774794,0.7375900533426654,0.140252331412691,0.0210875059025589,0.5701879853129439,0.1201595479474821
linear,CONCH,SPIDER-Breast,0.25,42,0.9850186821521414,0.7596975156975494,0.0918369963989048,0.0209767709501623,0.6378381263538803,0.1211567226192454
linear,CONCH,SPIDER-Breast,0.25,123,0.9849036526970696,0.7551757434290806,0.0909197351245523,0.0246020732640844,0.6360706417991389,0.1199102542795413
linear,CONCH,SPIDER-Breast,0.25,456,0.985037795819693,0.7594278489784566,0.0929103633933474,0.0207955585377013,0.636514574843128,0.1214891141764999
linear,CONCH,SPIDER-Breast,0.5,42,0.986789791241404,0.7726650175694321,0.0661024692266404,0.0222576475497984,0.6781075797908223,0.120824331061991
linear,CONCH,SPIDER-Breast,0.5,123,0.9869111482347068,0.7758267874707161,0.068221969159547,0.0230453013507069,0.6757743958784793,0.1215722120658135
linear,CONCH,SPIDER-Breast,0.5,456,0.9870581855959808,0.7752582751489518,0.068094692438463,0.0212882531118772,0.6747884354764315,0.1220707994016952
linear,CONCH,SPIDER-Breast,1.0,42,0.9883801724238772,0.7828783075707056,0.0458057197914103,0.0252617854003053,0.7085802315771206,0.1224031909589496
linear,CONCH,SPIDER-Breast,1.0,123,0.9883801724238772,0.7828783075707056,0.0458057197914103,0.0252617854003053,0.7085802315771206,0.1224031909589496
linear,CONCH,SPIDER-Breast,1.0,456,0.9883801724238772,0.7828783075707056,0.0458057197914103,0.0252617854003053,0.7085802315771206,0.1224031909589496
linear,GigaPath,BRACS,0.01,42,0.7262489825257087,0.2536490250295848,0.1005897288020346,0.0994791937321588,1.0006263349108089,0.4929824561403508
linear,GigaPath,BRACS,0.01,123,0.7449791680156584,0.1945372144094559,0.0221002683069252,0.0346561267027536,1.0808227146489164,0.4684210526315789
linear,GigaPath,BRACS,0.01,456,0.7741843547332466,0.3078244342789486,0.1278630144327419,0.1139220496602904,0.8458958243763202,0.4385964912280701
linear,GigaPath,BRACS,0.05,42,0.8329418827057491,0.419773332482219,0.1143231614157516,0.0567102211487702,0.5921255329462491,0.312280701754386
linear,GigaPath,BRACS,0.05,123,0.8286769244165944,0.4331965718387081,0.1105543148813182,0.0321081575361078,0.6419303030041322,0.2894736842105263
linear,GigaPath,BRACS,0.05,456,0.8493548626424013,0.4478425498390013,0.1413839517725005,0.055424584655127,0.6053943245198675,0.2754385964912281
linear,GigaPath,BRACS,0.1,42,0.8509058233103592,0.518263585270626,0.1372424634034519,0.0598142955804297,0.623859858059267,0.231578947368421
linear,GigaPath,BRACS,0.1,123,0.8565256348189635,0.5364992881578551,0.147931179116007,0.051298946198642,0.6217487055686836,0.2105263157894736
linear,GigaPath,BRACS,0.1,456,0.8672838044262859,0.5058149447570142,0.1534421917395605,0.0683389897030391,0.6058943162901314,0.2543859649122807
linear,GigaPath,BRACS,0.25,42,0.8786627877404892,0.5577836145808737,0.1310846044487228,0.0731031934944279,0.6906161456445188,0.1947368421052631
linear,GigaPath,BRACS,0.25,123,0.8855491173145628,0.585294677677579,0.1242962790154633,0.0494452177539878,0.6574528850675174,0.2017543859649122
linear,GigaPath,BRACS,0.25,456,0.8770174469284674,0.571993172467781,0.1205300415610203,0.0466054706211597,0.6653102583978213,0.2122807017543859
linear,GigaPath,BRACS,0.5,42,0.8922633515724773,0.5926769952202261,0.0720440916460373,0.0441752069114941,0.7298434162323925,0.1894736842105263
linear,GigaPath,BRACS,0.5,123,0.8925221662508608,0.5904579574691613,0.099125246596571,0.0528147126994081,0.7161683404951348,0.1947368421052631
linear,GigaPath,BRACS,0.5,456,0.8885304463535636,0.5798192978183286,0.0836530878139017,0.0485961592944693,0.7267890194776673,0.2
linear,GigaPath,BRACS,1.0,42,0.8982040556571903,0.6049751109795717,0.0660298730265227,0.0617059220331952,0.7751704736543098,0.1912280701754386
linear,GigaPath,BRACS,1.0,123,0.8982040556571903,0.6049751109795717,0.0660298730265227,0.0617059220331952,0.7751704736543098,0.1912280701754386
linear,GigaPath,BRACS,1.0,456,0.8982040556571903,0.6049751109795717,0.0660298730265227,0.0617059220331952,0.7751704736543098,0.1912280701754386
linear,GigaPath,CRC,0.01,42,0.9992411237469958,0.9801410552659244,0.23818790093276,0.0033603693358082,0.3329309440165454,0.1462666666666666
linear,GigaPath,CRC,0.01,123,0.999368912244798,0.9817946043692294,0.2440093797409862,0.002423164608184,0.3226537414522378,0.1424
linear,GigaPath,CRC,0.01,456,0.9992427376794027,0.978232143467364,0.2398568905120992,0.0026767658879165,0.3285732678369625,0.1408666666666666
linear,GigaPath,CRC,0.05,42,0.9994859650517636,0.9870497796318132,0.0833681391901931,0.0025780864970922,0.4842458587371897,0.1423333333333333
linear,GigaPath,CRC,0.05,123,0.9995505438942218,0.9870644722319544,0.0835524868586469,0.0015229379517177,0.4933220815886908,0.1413333333333333
linear,GigaPath,CRC,0.05,456,0.9995436594000632,0.9868170755558768,0.0862669496248635,0.0021374337709599,0.4719522981607436,0.1414
linear,GigaPath,CRC,0.1,42,0.9995958209136035,0.9892657466803684,0.0528494489177816,0.0014965958842455,0.5427367881666573,0.1416666666666666
linear,GigaPath,CRC,0.1,123,0.999658955419979,0.9888302292897426,0.0526180201494802,0.0014583264903748,0.5412278159411181,0.1413333333333333
linear,GigaPath,CRC,0.1,456,0.9996049425503506,0.9885940927336302,0.0530661503180924,0.0022546907436647,0.5337787874361382,0.1414
linear,GigaPath,CRC,0.25,42,0.999757675183198,0.9902934355836944,0.0273529084241089,0.0015202121175552,0.6104651428183904,0.1418
linear,GigaPath,CRC,0.25,123,0.9997901938574408,0.9913305585317906,0.0283774469807024,0.0015725813589623,0.5915908118668042,0.1412666666666666
linear,GigaPath,CRC,0.25,456,0.99979866677874,0.9906995970593888,0.0273727317657357,0.0015138884996015,0.6027225431351361,0.1418666666666666
linear,GigaPath,CRC,0.5,42,0.9998659909874936,0.9920690846396004,0.0180697462113287,0.0012904045114824,0.6230998945588291,0.1414
linear,GigaPath,CRC,0.5,123,0.9998453027909564,0.9921496088396182,0.0176092953300211,0.0020066152049032,0.6280597613691932,0.1414
linear,GigaPath,CRC,0.5,456,0.9998563597786004,0.9919928360718456,0.01776827924555,0.0014580993143002,0.6371801261450717,0.1415333333333333
linear,GigaPath,CRC,1.0,42,0.9999000489102976,0.9938646935718864,0.0111792491175771,0.0019687082643124,0.6547001447651097,0.1416
linear,GigaPath,CRC,1.0,123,0.9999000489102976,0.9938646935718864,0.0111792491175771,0.0019687082643124,0.6547001447651097,0.1416
linear,GigaPath,CRC,1.0,456,0.9999000489102976,0.9938646935718864,0.0111792491175771,0.0019687082643124,0.6547001447651097,0.1416
linear,GigaPath,LungHist700,0.01,42,0.6600650738628632,0.3290599122376321,0.2065705699153837,0.130629412627094,0.3285787926449062,0.3619047619047619
linear,GigaPath,LungHist700,0.01,123,0.6161440051977788,0.2445003200642298,0.1314391325066481,0.0563132068340049,0.1957783821021869,0.2761904761904762
linear,GigaPath,LungHist700,0.01,456,0.6894466644292099,0.3682392957182873,0.2208098520055324,0.1565828975189586,0.2193364857823843,0.2857142857142857
linear,GigaPath,LungHist700,0.05,42,0.7344938715773056,0.1587301587301587,0.0843887642178709,0.1990287916585384,0.4993749956462556,0.923809523809524
linear,GigaPath,LungHist700,0.05,123,0.7491953633600653,0.1402930402930403,0.1833278205536251,0.2237330780296321,0.5096837716999193,0.8
linear,GigaPath,LungHist700,0.05,456,0.8302389886004171,0.1854874058036916,0.0923717971769785,0.1485076277229878,0.3522930753532126,0.7333333333333333
linear,GigaPath,LungHist700,0.1,42,0.8264188718394152,0.2816392832792941,0.1026367433972973,0.1725172056378716,0.413730201459484,0.6952380952380952
linear,GigaPath,LungHist700,0.1,123,0.8382516586033455,0.2476451497407112,0.1544916238556542,0.1575877499403069,0.4053363745171692,0.6952380952380952
linear,GigaPath,LungHist700,0.1,456,0.8470522161209454,0.2932178668635422,0.1993120126538012,0.1660529115627857,0.3493619270595086,0.5047619047619047
linear,GigaPath,LungHist700,0.25,42,0.8860477271913609,0.4454512612407349,0.2219900863452319,0.096114698787437,0.3542406214190216,0.3809523809523809
linear,GigaPath,LungHist700,0.25,123,0.9143863455628468,0.5229568062080377,0.3132322981037109,0.1496074094961922,0.3193798369278836,0.3619047619047619
linear,GigaPath,LungHist700,0.25,456,0.9329590056103744,0.5237962054895693,0.2898256248068862,0.1409620669794211,0.28715067828371,0.3238095238095238
linear,GigaPath,LungHist700,0.5,42,0.925391472949805,0.6112662314342987,0.3037633176921508,0.0948973866627816,0.3787738210691302,0.2952380952380952
linear,GigaPath,LungHist700,0.5,123,0.9382178154297544,0.632906495931706,0.3220810542891182,0.1457926119127707,0.3386136571395855,0.2952380952380952
linear,GigaPath,LungHist700,0.5,456,0.9488037225594074,0.6537399515790873,0.3300570185125437,0.0993196151297527,0.3553026065596994,0.2761904761904762
linear,GigaPath,LungHist700,1.0,42,0.96452289514029,0.7248092894377723,0.3120928906883917,0.0783625733071142,0.3939907466194267,0.2476190476190476
linear,GigaPath,LungHist700,1.0,123,0.96452289514029,0.7248092894377723,0.3120928906883917,0.0783625733071142,0.3939907466194267,0.2476190476190476
linear,GigaPath,LungHist700,1.0,456,0.96452289514029,0.7248092894377723,0.3120928906883917,0.0783625733071142,0.3939907466194267,0.2476190476190476
linear,GigaPath,MHIST,0.01,42,0.6828741220961643,0.3870765370138017,0.141608881987619,0.0769554538686942,2.2657321378776074,1.0
linear,GigaPath,MHIST,0.01,123,0.6579866738699801,0.3870765370138017,0.1059798170623536,0.077175349451588,2.472886554119296,1.0
linear,GigaPath,MHIST,0.01,456,0.6680307941653161,0.3870765370138017,0.1131697544247407,0.1053968939481261,2.1691771812426937,1.0
linear,GigaPath,MHIST,0.05,42,0.7764631730596074,0.3870765370138017,0.1375432760432782,0.1220877822110997,1.8003083879161144,1.0
linear,GigaPath,MHIST,0.05,123,0.7792499549792905,0.3870765370138017,0.1188671592597661,0.1175238851602245,1.8057151793363777,1.0
linear,GigaPath,MHIST,0.05,456,0.8278948316225463,0.3870765370138017,0.1706223303686755,0.166208349469094,1.8666712946463808,1.0
linear,GigaPath,MHIST,0.1,42,0.8454979290473617,0.4156301401519786,0.159735419198685,0.1405326820291822,1.5917477979652768,0.9877175025588536
linear,GigaPath,MHIST,0.1,123,0.8240815775256618,0.4231955043404106,0.1410031585623644,0.1215697465365399,1.6299160528794991,0.9825997952917092
linear,GigaPath,MHIST,0.1,456,0.8392535566360526,0.395663141889557,0.145061495401419,0.148052704136175,1.593777389304023,0.9959058341862844
linear,GigaPath,MHIST,0.25,42,0.8654826220061229,0.674822400443067,0.1240217992748165,0.1078485913892754,1.4529383831310398,0.8300921187308086
linear,GigaPath,MHIST,0.25,123,0.8461147127678732,0.6480039401688066,0.1096575408288132,0.0985923388331595,1.4334578476996525,0.8413510747185261
linear,GigaPath,MHIST,0.25,456,0.8469340896812534,0.6193051210459627,0.1201554088001044,0.1224186861735525,1.3690659871012003,0.8710337768679631
linear,GigaPath,MHIST,0.5,42,0.8671393841166938,0.7344347688566881,0.100402654416612,0.0702676723710875,1.3829631899534942,0.7584442169907881
linear,GigaPath,MHIST,0.5,123,0.8691202953358546,0.7479186734553461,0.0931125375112059,0.0659138088251959,1.4106894081242851,0.7523029682702149
linear,GigaPath,MHIST,0.5,456,0.8676121015667206,0.7107946322852257,0.0995315890050957,0.0870776014083282,1.3567874098916402,0.7830092118730808
linear,GigaPath,MHIST,1.0,42,0.8868359445344859,0.7845976956995875,0.0826854753853331,0.0536220758280102,1.3553410237485164,0.7093142272262026
linear,GigaPath,MHIST,1.0,123,0.8868359445344859,0.7845976956995875,0.0826854753853331,0.0536220758280102,1.3553410237485164,0.7093142272262026
linear,GigaPath,MHIST,1.0,456,0.8868359445344859,0.7845976956995875,0.0826854753853331,0.0536220758280102,1.3553410237485164,0.7093142272262026
linear,GigaPath,PCam,0.01,42,0.9822383602324114,0.9398914622028588,0.0712207531495542,0.0292449745624078,1.3679951493503582,0.542755126953125
linear,GigaPath,PCam,0.01,123,0.9816753719079988,0.9345728960887048,0.0715944314231363,0.0372941174814539,1.4735269401287865,0.54766845703125
linear,GigaPath,PCam,0.01,456,0.9808170127124848,0.9345759467030336,0.0709985706731862,0.0359205342582215,1.4631533949243978,0.54718017578125
linear,GigaPath,PCam,0.05,42,0.9838811092457712,0.9411479154950668,0.0383800917394337,0.034448705980112,1.9087077461040207,0.54217529296875
linear,GigaPath,PCam,0.05,123,0.984242421492482,0.940002449145652,0.0410318985896999,0.0403664450490148,1.973077963690845,0.544891357421875
linear,GigaPath,PCam,0.05,456,0.9844820508346726,0.9411506432445896,0.0362558795914065,0.0350868309617865,1.971233328554528,0.5416259765625
linear,GigaPath,PCam,0.1,42,0.9839607634174729,0.9401965730603408,0.0309946406842521,0.0362748298376987,2.174124200296857,0.542877197265625
linear,GigaPath,PCam,0.1,123,0.9832995428952488,0.936227975370156,0.0332324193952613,0.0372600993891088,2.202107109101408,0.547119140625
linear,GigaPath,PCam,0.1,456,0.9841046192538976,0.9385315483638488,0.0327732097980727,0.035798566235316,2.1399008317872297,0.545440673828125
linear,GigaPath,PCam,0.25,42,0.9827831505103944,0.9368140080305892,0.0357211147870909,0.0362248384760942,2.423494815387598,0.546295166015625
linear,GigaPath,PCam,0.25,123,0.9825680373081334,0.9358320233366798,0.035137617308051,0.0362296740463514,2.4473574060286656,0.546844482421875
linear,GigaPath,PCam,0.25,456,0.9832506037476644,0.9377353887893728,0.0343959131724721,0.0362151123099132,2.432401839617558,0.545623779296875
linear,GigaPath,PCam,0.5,42,0.982780479476763,0.9365729232668843,0.0370408755735903,0.0370486421468519,2.632870485223898,0.545684814453125
linear,GigaPath,PCam,0.5,123,0.980036616406568,0.9332183091593936,0.040181018537024,0.0368983380301968,2.633345465539522,0.54901123046875
linear,GigaPath,PCam,0.5,456,0.98100347470183,0.931826783880618,0.0399335339623793,0.0384709943031622,2.6492321418759053,0.551177978515625
linear,GigaPath,PCam,1.0,42,0.9799245745550996,0.934263533141838,0.0417297225036032,0.0387921949586577,2.802328694211797,0.5482177734375
linear,GigaPath,PCam,1.0,123,0.9799245745550996,0.934263533141838,0.0417297225036032,0.0387921949586577,2.802328694211797,0.5482177734375
linear,GigaPath,PCam,1.0,456,0.9799245745550996,0.934263533141838,0.0417297225036032,0.0387921949586577,2.802328694211797,0.5482177734375
linear,GigaPath,SPIDER-Breast,0.01,42,0.9862849232312868,0.7572550015207562,0.4208695601824455,0.0250563212559554,0.2980122314649213,0.1233172677413993
linear,GigaPath,SPIDER-Breast,0.01,123,0.9867825817293218,0.7502931036648324,0.4180401392855821,0.0327416605377286,0.2823107464532639,0.1243144424131627
linear,GigaPath,SPIDER-Breast,0.01,456,0.9868283456987847,0.7465956637114284,0.4270355554182179,0.0220315504660183,0.2949599531961092,0.1238989529665946
linear,GigaPath,SPIDER-Breast,0.05,42,0.9925971318684972,0.8328767925852046,0.2192774300619939,0.0197078561823711,0.4205036487972647,0.1250623234169852
linear,GigaPath,SPIDER-Breast,0.05,123,0.9926819236921208,0.8253486788602191,0.2101189324100178,0.0289606094252008,0.4127495179041229,0.1256440086421804
linear,GigaPath,SPIDER-Breast,0.05,456,0.9926631046520804,0.8263680940129886,0.2114083527631934,0.0292724216923409,0.4065591655374402,0.1254778128635532
linear,GigaPath,SPIDER-Breast,0.1,42,0.9937847418686788,0.8495312542615842,0.1508061250502081,0.0216336208837385,0.4717948336031997,0.1254778128635532
linear,GigaPath,SPIDER-Breast,0.1,123,0.9935342605932694,0.8378798114665564,0.1421540104746102,0.0326003711061009,0.4650715758568886,0.125311617084926
linear,GigaPath,SPIDER-Breast,0.1,456,0.9935796906164616,0.8379561217290484,0.1409748739029494,0.0308261619648123,0.4651110533690493,0.1252285191956124
linear,GigaPath,SPIDER-Breast,0.25,42,0.994487968943115,0.8571437324538439,0.0829760271307883,0.0294377774136329,0.5342586436687546,0.1254778128635532
linear,GigaPath,SPIDER-Breast,0.25,123,0.994401650595688,0.8511855267164217,0.0789884949649939,0.0340730457466913,0.5313916035118694,0.1253947149742396
linear,GigaPath,SPIDER-Breast,0.25,456,0.9944586134187278,0.8531105264666066,0.0820285970450085,0.0311830321961921,0.531944077835472,0.1253947149742396
linear,GigaPath,SPIDER-Breast,0.5,42,0.9946312653209256,0.8604795670684457,0.0476846619183713,0.0340166258179595,0.5831217331735357,0.1254778128635532
linear,GigaPath,SPIDER-Breast,0.5,123,0.9946414822033088,0.8596434501576192,0.0485131784499196,0.0341232172904053,0.5799597777525745,0.1253947149742396
