model,dataset,fraction,seed,budget,n_train,n_val,n_labels_total,n_classes,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,forced_classes,forced_val_classes,degenerate
CLIP,BRACS,0.25,123,proportional,912,75,987,7,0.7775493994197122,0.3426826999582138,,0.1200934309630576,0.1496945553111603,0.6045473721234612,0.0693207053723146,0.0784135583546485,0.2684210526315789,0,0,False
CLIP,BRACS,0.25,456,proportional,912,75,987,7,0.7846693568753393,0.3335618696212344,,0.1202809171097951,0.1329992789496179,0.6334496719405532,0.0805068829468534,0.0717093949140717,0.2894736842105263,0,0,False
CLIP,BRACS,0.5,42,proportional,1826,154,1980,7,0.8031229249261697,0.3879333445552476,,0.1153152380666346,0.1167018322750563,0.7028359286337444,0.051779913486782,0.0662054668518179,0.2684210526315789,0,0,False
CLIP,BRACS,0.5,123,proportional,1826,154,1980,7,0.7982259482418578,0.3895131766221281,,0.0990204993182002,0.1082088277354998,0.694372056120608,0.0516802589070141,0.0688194894730633,0.2684210526315789,0,0,False
CLIP,BRACS,0.5,456,proportional,1826,154,1980,7,0.7941069656291848,0.3871026255818882,,0.1032590261593806,0.1189563146138924,0.6919775176265931,0.0325426012551411,0.0493235393785254,0.2649122807017544,0,0,False
CLIP,BRACS,1.0,42,proportional,3657,312,3969,7,0.8137754803415936,0.4334848518095503,,0.0870837047829788,0.0875888428844596,0.742487699342635,0.0179655302593632,0.0489065905299309,0.2456140350877192,0,0,False
CLIP,BRACS,1.0,123,proportional,3657,312,3969,7,0.8137754803415936,0.4334848518095503,,0.0870837047829788,0.0875888428844596,0.742487699342635,0.0179655302593632,0.0489065905299309,0.2456140350877192,0,0,False
CLIP,BRACS,1.0,456,proportional,3657,312,3969,7,0.8137754803415936,0.4334848518095503,,0.0870837047829788,0.0875888428844596,0.742487699342635,0.0179655302593632,0.0489065905299309,0.2456140350877192,0,0,False
CLIP,CRC,0.01,42,proportional,696,144,840,9,0.9781073723600736,0.8107346495337443,,0.3688654672100533,0.3688654672100533,0.3265870337329317,0.0278224577072553,0.0293762975157776,0.1999333333333333,0,0,False
CLIP,CRC,0.01,123,proportional,696,144,840,9,0.9784782730364106,0.8125272619205758,,0.3764468503293946,0.3764468503293946,0.2573115960501886,0.0133853938939007,0.0133278287820062,0.2028,0,0,False
CLIP,CRC,0.01,456,proportional,696,144,840,9,0.9769671720070304,0.8118110771441805,,0.369500327383631,0.369500327383631,0.309832865441395,0.0202926902764148,0.0208715345562859,0.1859333333333333,0,0,False
CLIP,CRC,0.05,42,proportional,3495,745,4240,9,0.9893204867616348,0.8798555268983296,,0.2253942466686107,0.2252961563290881,0.4198468184581465,0.0061918608059386,0.0050087315960935,0.1582666666666666,0,0,False
CLIP,CRC,0.05,123,proportional,3495,745,4240,9,0.9890491860665996,0.8782612236511571,,0.2229623963767433,0.2229623963767432,0.4244813083591047,0.006546832282688,0.0067799583807262,0.1626666666666666,0,0,False
CLIP,CRC,0.05,456,proportional,3495,745,4240,9,0.9894274761280212,0.879261385265827,,0.2244064199649728,0.2244064199649729,0.3987436934826052,0.0068446075472068,0.0070437630996226,0.1574666666666666,0,0,False
CLIP,CRC,0.1,42,proportional,6996,1497,8493,9,0.9925975434930354,0.9014627789568256,,0.1751348450691784,0.1750599369963434,0.4391437992191339,0.0044747102550149,0.0058818242346223,0.1526666666666666,0,0,False
CLIP,CRC,0.1,123,proportional,6996,1497,8493,9,0.9921038229825332,0.8953747579374988,,0.1682143607979294,0.1681157115382122,0.4406094626938591,0.009858638063153,0.0094011557074832,0.1526,0,0,False
CLIP,CRC,0.1,456,proportional,6996,1497,8493,9,0.9925273762495912,0.9006376048121612,,0.1741038649365641,0.1741038649365641,0.4685778295488965,0.0079068336018594,0.0070593292340677,0.1511333333333333,0,0,False
CLIP,CRC,0.25,42,proportional,17496,3746,21242,9,0.9953754536602272,0.9259936386124212,,0.1242360330841232,0.1241053832514846,0.4703501887221104,0.0046792492160183,0.0036199039284858,0.1476666666666666,0,0,False
CLIP,CRC,0.25,123,proportional,17496,3746,21242,9,0.9953013493952731,0.92506417321018,,0.123806058919762,0.123806058919762,0.4792107609557929,0.0052409644645118,0.0026738236349798,0.1467333333333333,0,0,False
CLIP,CRC,0.25,456,proportional,17496,3746,21242,9,0.9953223387380472,0.9247862586790536,,0.1242324658308518,0.1242324658308518,0.5188303941645155,0.0064290569320179,0.0062990429481905,0.1474666666666666,0,0,False
CLIP,CRC,0.5,42,proportional,34998,7496,42494,9,0.9965985304204088,0.938173262704093,,0.0937226223516685,0.0937051093666522,0.5229259941030436,0.0024788288649453,0.0031339958893151,0.1460666666666666,0,0,False
CLIP,CRC,0.5,123,proportional,34998,7496,42494,9,0.996663017608243,0.938135185770696,,0.0933330805595768,0.0933330805595769,0.5247959786356956,0.0035319266026172,0.002914380714899,0.1461333333333333,0,0,False
CLIP,CRC,0.5,456,proportional,34998,7496,42494,9,0.996746572456318,0.9383958478713048,,0.0938484135344341,0.0938484135344341,0.5373104011757955,0.004761093067874,0.0052857640592149,0.1456666666666666,0,0,False
CLIP,CRC,1.0,42,proportional,70000,15000,85000,9,0.9976336039772756,0.9504009415178384,,0.0718160286584718,0.0718160286584718,0.5629438439127928,0.0032525050409466,0.0031211336520564,0.1444,0,0,False
CLIP,CRC,1.0,123,proportional,70000,15000,85000,9,0.9976336039772756,0.9504009415178384,,0.0718160286584718,0.0718160286584718,0.5629438439127928,0.0032525050409466,0.0031211336520564,0.1444,0,0,False
CLIP,CRC,1.0,456,proportional,70000,15000,85000,9,0.9976336039772756,0.9504009415178384,,0.0718160286584718,0.0718160286584718,0.5629438439127928,0.0032525050409466,0.0031211336520564,0.1444,0,0,False
CLIP,LungHist700,0.01,42,proportional,7,7,14,7,0.5937199380420627,0.136149005056568,,0.0342784281075258,0.0951275354646023,5.404205224109308,0.0373951012418344,0.095219289128103,0.3904761904761905,6,7,False
CLIP,LungHist700,0.01,123,proportional,7,7,14,7,0.6203690070765261,0.2507544467955239,,0.1497224739229589,0.1508947950575316,0.1000052749944835,0.1364120038306968,0.1453790473449986,0.2857142857142857,6,7,False
CLIP,LungHist700,0.01,456,proportional,7,7,14,7,0.5666983609416967,0.1861017801109966,,0.0159255242501488,0.0972946360056647,0.1191886897494968,0.0124550356990923,0.1136548403590022,0.4285714285714285,6,7,False
CLIP,LungHist700,0.05,42,proportional,22,7,29,7,0.6889886496629591,0.0457142857142857,,0.0389698004890042,0.1758924420886312,9.99999345034106,0.0402424037771306,0.1440015212026648,1.0,0,6,True
CLIP,LungHist700,0.05,123,proportional,22,7,29,7,0.6780073336646844,0.0457142857142857,,0.036711449513601,0.1451159590749847,9.999994093767066,0.0404182656283073,0.1257172269931394,1.0,0,6,True
CLIP,LungHist700,0.05,456,proportional,22,7,29,7,0.7832271255908398,0.0457142857142857,,0.036636358163174,0.2060991236062338,2.815618726236513,0.0208110019207528,0.1890438370297689,1.0,0,6,True
CLIP,LungHist700,0.1,42,proportional,45,8,53,7,0.786549037409256,0.0457142857142857,,0.0319933162548366,0.1762176127734514,0.8644757678412227,0.1002318149704924,0.1750858825678164,1.0,0,2,True
CLIP,LungHist700,0.1,123,proportional,45,8,53,7,0.7678545703413722,0.0457142857142857,,0.0334603817303821,0.1510208125550076,1.0641273734459955,0.0278799370207446,0.1492411828283898,1.0,0,2,True
CLIP,LungHist700,0.1,456,proportional,45,8,53,7,0.7969259423773182,0.0457142857142857,,0.0572432201735411,0.1669674280901,0.7080867401557759,0.1601935065520817,0.177822246316703,1.0,0,2,True
CLIP,LungHist700,0.25,42,proportional,118,24,142,7,0.8013518522245652,0.0606060606060606,,0.0836862558791924,0.1725033422045007,0.5238092501329463,0.1391698831750558,0.1742180130745618,0.9523809523809524,0,0,False
CLIP,LungHist700,0.25,123,proportional,118,24,142,7,0.8102091375810032,0.1014353567513962,,0.061900813731586,0.1889210585157523,0.5738473903938245,0.1475932271097788,0.1671845748963303,0.9428571428571428,0,0,False
CLIP,LungHist700,0.25,456,proportional,118,24,142,7,0.841085621226281,0.0984056593812691,,0.0985480869414308,0.1784117426759636,0.4876531791652435,0.1677101256382169,0.1909556175527144,0.9809523809523808,0,0,False
CLIP,LungHist700,0.5,42,proportional,240,49,289,7,0.8080083166224175,0.1651997056132394,,0.0556965514552698,0.1846924581385286,0.3894255949550015,0.1570804312407805,0.1876311230043875,0.8380952380952381,0,0,False
CLIP,LungHist700,0.5,123,proportional,240,49,289,7,0.8303927576064261,0.1722357082170166,,0.0697924969327353,0.1552139207483036,0.4004649734404958,0.1533051856347408,0.1993552510326566,0.8285714285714286,0,0,False
CLIP,LungHist700,0.5,456,proportional,240,49,289,7,0.8330735810022923,0.1939920522664511,,0.0543084920376384,0.092559331134552,0.420310626050894,0.1446320000567149,0.1314920153842871,0.7714285714285715,0,0,False
CLIP,LungHist700,1.0,42,proportional,483,103,586,7,0.8354478917641995,0.2155225726654298,,0.1092982121133295,0.1526190456795182,0.3567950809098608,0.1755661617188098,0.183348532834318,0.6476190476190476,0,0,False
CLIP,LungHist700,1.0,123,proportional,483,103,586,7,0.8354478917641995,0.2155225726654298,,0.1092982121133295,0.1526190456795182,0.3567950809098608,0.1755661617188098,0.183348532834318,0.6476190476190476,0,0,False
CLIP,LungHist700,1.0,456,proportional,483,103,586,7,0.8354478917641995,0.2155225726654298,,0.1092982121133295,0.1526190456795182,0.3567950809098608,0.1755661617188098,0.183348532834318,0.6476190476190476,0,0,False
CLIP,MHIST,0.01,42,proportional,18,3,21,2,0.617382495948136,0.3870765370138017,0.2390260735160656,0.1119272207300848,0.1244103003602141,2.531454724725873,0.0494245146376681,0.1013029423028134,1.0,0,0,True
CLIP,MHIST,0.01,123,proportional,18,3,21,2,0.604367008824059,0.3870765370138017,0.239153371550039,0.1134927545695638,0.1136299310131089,2.361696759774232,0.0624701064097102,0.0997965685057341,1.0,0,0,True
CLIP,MHIST,0.01,456,proportional,18,3,21,2,0.6918647577885827,0.3870765370138017,0.2371520620754561,0.1599578690986219,0.166451730693071,2.729935973244465,0.1121850652676406,0.1546934674622429,1.0,0,0,True
CLIP,MHIST,0.05,42,proportional,92,16,108,2,0.7837430217900234,0.3870765370138017,0.2251857004955003,0.1600341183970755,0.2036050807591437,1.9102685733894096,0.191755229270678,0.2057497552585426,1.0,0,0,True
CLIP,MHIST,0.05,123,proportional,92,16,108,2,0.7376598235188188,0.3870765370138017,0.2248016324795185,0.1378590630215362,0.1607593882702603,2.0003370936384863,0.1378443635176114,0.1607523200666989,1.0,0,0,True
CLIP,MHIST,0.05,456,proportional,92,16,108,2,0.782117774176121,0.3870765370138017,0.2266986518306117,0.1732896809846165,0.1967211763266163,1.925395021029048,0.1890134068788057,0.1975974472982252,1.0,0,0,True
CLIP,MHIST,0.1,42,proportional,184,32,216,2,0.7910453808752026,0.3870765370138017,0.2116393237159458,0.1649314028639308,0.175660191514116,1.676068035880134,0.1667708798458714,0.1815173943493812,1.0,0,0,True
CLIP,MHIST,0.1,123,proportional,184,32,216,2,0.7895641995317847,0.3870765370138017,0.2153077894363655,0.1692999200769146,0.1842305941254643,1.8632747754277696,0.1798531790561941,0.18493699739785,1.0,0,0,True
CLIP,MHIST,0.1,456,proportional,184,32,216,2,0.8042949756888169,0.3870765370138017,0.2158931239086234,0.1604092126652696,0.1922999695784748,1.7348021532725704,0.1898950277538288,0.194255782612824,1.0,0,0,True
CLIP,MHIST,0.25,42,proportional,461,81,542,2,0.8181973707905638,0.4343206304552046,0.1940894298200217,0.1509273244466565,0.1588192256817302,1.6421454171400538,0.1466832116084643,0.15618110013967,0.978505629477994,0,0,False
CLIP,MHIST,0.25,123,proportional,461,81,542,2,0.8304880244912661,0.3986241023474745,0.1956241899746962,0.1565922137881228,0.1677868916298997,1.4923550450574186,0.1601081618475903,0.1636890418084692,0.9948822927328556,0,0,True
CLIP,MHIST,0.25,456,proportional,461,81,542,2,0.8246308301818838,0.3982085587259639,0.1964153761639674,0.1531786587048036,0.1639580583106511,1.6048176881229317,0.1461074989304791,0.1664928521184913,0.9938587512794268,0,0,True
CLIP,MHIST,0.5,42,proportional,924,163,1087,2,0.8294390419593012,0.5343956209766453,0.182972837126906,0.1306308280152611,0.1309179236413994,1.4265980993016425,0.1270512052365957,0.1294220843023518,0.9150460593654044,0,0,False
CLIP,MHIST,0.5,123,proportional,924,163,1087,2,0.83827660723933,0.5504233028793531,0.181025776695556,0.1330154366643583,0.140633916783549,1.438846842358125,0.1298602962701206,0.1334535011361637,0.9129989764585466,0,0,False
CLIP,MHIST,0.5,456,proportional,924,163,1087,2,0.8421438861876462,0.5298697145546507,0.1809480429618795,0.1354482793316709,0.1463690322517096,1.515352792339773,0.135226771983621,0.1394494420689012,0.9211873080859776,0,0,False
CLIP,MHIST,1.0,42,proportional,1849,326,2175,2,0.8535251215559156,0.6538130709397826,0.168127317467387,0.1170179919242529,0.122461911437924,1.5072020766862118,0.1071567205503601,0.1045262371832764,0.8208802456499488,0,0,False
CLIP,MHIST,1.0,123,proportional,1849,326,2175,2,0.8535251215559156,0.6538130709397826,0.168127317467387,0.1170179919242529,0.122461911437924,1.5072020766862118,0.1071567205503601,0.1045262371832764,0.8208802456499488,0,0,False
CLIP,MHIST,1.0,456,proportional,1849,326,2175,2,0.8535251215559156,0.6538130709397826,0.168127317467387,0.1170179919242529,0.122461911437924,1.5072020766862118,0.1071567205503601,0.1045262371832764,0.8208802456499488,0,0,False
CLIP,PCam,0.01,42,proportional,2620,326,2946,2,0.8792610357842996,0.7974132669256667,0.1479470120894307,0.0798414562912117,0.0797324501177586,1.0720846887945863,0.024940831665749,0.0245964488775492,0.507171630859375,0,0,False
CLIP,PCam,0.01,123,proportional,2620,326,2946,2,0.8812400407372489,0.8013831303844592,0.1468343276077396,0.0824076867439749,0.0822508332093954,1.2936177697050697,0.0218379368141522,0.0219580031884075,0.506317138671875,0,0,False
CLIP,PCam,0.01,456,proportional,2620,326,2946,2,0.8821511053495265,0.8021784076844505,0.1468216450407208,0.0843655127903268,0.0841664585918845,1.3971693797783389,0.0306998583479057,0.0305238796646575,0.506011962890625,0,0,False
CLIP,PCam,0.05,42,proportional,13106,1637,14743,2,0.9015466689161464,0.8167435395697712,0.1302483410977443,0.0586945269342262,0.0585339836456483,1.5854210079119362,0.0294649512989477,0.0306587277390542,0.521942138671875,0,0,False
CLIP,PCam,0.05,123,proportional,13106,1637,14743,2,0.8987788373237962,0.8118521642871075,0.1323390906554751,0.0555071895453464,0.0557245743147743,1.5495219321425464,0.0333155930885506,0.0326759802692164,0.534027099609375,0,0,False
CLIP,PCam,0.05,456,proportional,13106,1637,14743,2,0.9001525160203623,0.8164094116779701,0.1307793330888555,0.0509991203729317,0.0504809875429266,1.6858222546027903,0.0315423186888826,0.0315033411486449,0.521728515625,0,0,False
CLIP,PCam,0.1,42,proportional,26214,3275,29489,2,0.9021394968212968,0.8146947920746532,0.1286456509595825,0.0402896835489395,0.0404697855023016,1.802442559837928,0.0329221789337515,0.0324904050544695,0.533935546875,0,0,False
CLIP,PCam,0.1,123,proportional,26214,3275,29489,2,0.902617611841347,0.8144831300435262,0.1289394058312873,0.0460424394816832,0.0464771896404147,1.6776356728843964,0.0363409952989206,0.0365808091095652,0.538299560546875,0,0,False
CLIP,PCam,0.1,456,proportional,26214,3275,29489,2,0.9032477932391384,0.8166885425541252,0.1284956721359314,0.0462219135432484,0.0459674220282931,1.745516806614967,0.0369843900785286,0.0371265753601576,0.53570556640625,0,0,False
CLIP,PCam,0.25,42,proportional,65536,8191,73727,2,0.9123482842187058,0.8257311011629238,0.1215176711730524,0.040256853209044,0.0403060960054085,1.9048449040171869,0.0375514271704364,0.0380259862721582,0.538238525390625,0,0,False
CLIP,PCam,0.25,123,proportional,65536,8191,73727,2,0.9109995537958226,0.8233898832903217,0.1228468025764156,0.0429684998595386,0.0435835413051872,1.8717761950826604,0.0401664549375395,0.0408787503486392,0.54168701171875,0,0,False
CLIP,PCam,0.25,456,proportional,65536,8191,73727,2,0.9119815144207112,0.8247421603896724,0.1219492394708603,0.0405131397455521,0.0418743887741198,1.9599056250577047,0.0396572646961573,0.041030836073982,0.54119873046875,0,0,False
CLIP,PCam,0.5,42,proportional,131072,16383,147455,2,0.913174818253391,0.8261146189039021,0.1209777693872886,0.0397112636533781,0.0402545198660064,2.044536684937365,0.0395391731376637,0.0408180265373289,0.545440673828125,0,0,False
CLIP,PCam,0.5,123,proportional,131072,16383,147455,2,0.9141843609326844,0.8269738039753376,0.1202226131140898,0.0397061901383512,0.0396326603898405,1.9842012222502496,0.0392213169250183,0.0393296837019153,0.54327392578125,0,0,False
CLIP,PCam,0.5,456,proportional,131072,16383,147455,2,0.9150283367797304,0.8285499027537903,0.1195550503120509,0.039332733303598,0.0403573486638008,2.020363936009501,0.0395802701800934,0.0406134919889959,0.544189453125,0,0,False
CLIP,PCam,1.0,42,proportional,262144,32768,294912,2,0.9165845808112788,0.8314118373534156,0.1183981814002239,0.0406349207965251,0.0407173415907543,2.0840287328217446,0.0402332302290896,0.0410780906287111,0.546966552734375,0,0,False
CLIP,PCam,1.0,123,proportional,262144,32768,294912,2,0.9165845808112788,0.8314118373534156,0.1183981814002239,0.0406349207965251,0.0407173415907543,2.0840287328217446,0.0402332302290896,0.0410780906287111,0.546966552734375,0,0,False
CLIP,PCam,1.0,456,proportional,262144,32768,294912,2,0.9165845808112788,0.8314118373534156,0.1183981814002239,0.0406349207965251,0.0407173415907543,2.0840287328217446,0.0402332302290896,0.0410780906287111,0.546966552734375,0,0,False
CLIP,SPIDER-Breast,0.01,42,proportional,682,113,795,18,0.8841062255462238,0.3255208432704198,,0.2130844328144416,0.2130844328144414,0.2715041211302284,0.0537481429235668,0.0568557334789271,0.1568057171347847,0,0,False
CLIP,SPIDER-Breast,0.01,123,proportional,682,113,795,18,0.8890382738090281,0.3107024100464446,,0.1977718842184358,0.1977718842184358,0.3019906261648539,0.0429230445156555,0.0446318835946941,0.1666112680737909,0,0,False
CLIP,SPIDER-Breast,0.01,456,proportional,682,113,795,18,0.8955157756791046,0.3171355812635184,,0.2157719060868253,0.2157719060868253,0.2604972939550541,0.0669560058319386,0.0673627631541395,0.1897955791922885,0,0,False
CLIP,SPIDER-Breast,0.05,42,proportional,3431,600,4031,18,0.9228029607587688,0.4797246710119808,,0.258592547852898,0.258592547852898,0.4147511427416451,0.0183163709059518,0.0211645581587947,0.1071962772145587,0,0,False
CLIP,SPIDER-Breast,0.05,123,proportional,3431,600,4031,18,0.925632843922257,0.4726457601464875,,0.2491287191640988,0.2491287191640987,0.4204794086463879,0.0235337826395054,0.026823648582369,0.1049526342030912,0,0,False
CLIP,SPIDER-Breast,0.05,456,proportional,3431,600,4031,18,0.923876375927319,0.473987729555535,,0.2564814199368473,0.2564814199368472,0.3971623560923795,0.0314527855217953,0.0323972062371441,0.1056174173176001,0,0,False
CLIP,SPIDER-Breast,0.1,42,proportional,6868,1203,8071,18,0.9351641359217656,0.5357412175694507,,0.2347369068162659,0.2347369068162658,0.480201620204099,0.018413172807984,0.022432173270469,0.1002160545122154,0,0,False
CLIP,SPIDER-Breast,0.1,123,proportional,6868,1203,8071,18,0.9372045253834328,0.5260171851816979,,0.2256224652518891,0.225622465251889,0.4620390310782107,0.0311415857907281,0.0311593819668946,0.102210403855742,0,0,False
CLIP,SPIDER-Breast,0.1,456,proportional,6868,1203,8071,18,0.9359669788247692,0.5346469987681479,,0.2331195697396474,0.2331195697396475,0.4703221255696611,0.0223323595018728,0.0219245577684605,0.101794914409174,0,0,False
CLIP,SPIDER-Breast,0.25,42,proportional,17176,3027,20203,18,0.948570944084974,0.5907127649676717,,0.1897724216658252,0.1897724216658252,0.540582040357265,0.0192101204448476,0.0191101093123736,0.1108525843443576,0,0,False
CLIP,SPIDER-Breast,0.25,123,proportional,17176,3027,20203,18,0.9497187515212164,0.5819836938707758,,0.1830374962793937,0.1830374962793938,0.5206896473369722,0.035071009003462,0.035071009003462,0.1111018780122984,0,0,False
CLIP,SPIDER-Breast,0.25,456,proportional,17176,3027,20203,18,0.9489491043155336,0.5839590730493898,,0.1877707613019859,0.1873124946214257,0.5312982003491967,0.0253021984615994,0.0253021984615994,0.1093568223367126,0,0,False
CLIP,SPIDER-Breast,0.5,42,proportional,34361,6060,40421,18,0.9567660875527312,0.6209930999258982,,0.1572067007149399,0.1572067007149399,0.5783096684975217,0.0253611888689522,0.025766867299316,0.1170018281535649,0,0,False
CLIP,SPIDER-Breast,0.5,123,proportional,34361,6060,40421,18,0.9577083434147128,0.6190188637353119,,0.155919126215393,0.155919126215393,0.5760096222631015,0.0256664420340521,0.0254570312411183,0.1157553598138607,0,0,False
CLIP,SPIDER-Breast,0.5,456,proportional,34361,6060,40421,18,0.9571903094113512,0.6174415731666668,,0.1552816213417178,0.1551351864435493,0.5667113198829372,0.0294359100316966,0.0293728508916837,0.1158384577031743,0,0,False
CLIP,SPIDER-Breast,1.0,42,proportional,68730,12128,80858,18,0.9641062276211544,0.646821015581728,,0.1266862053593942,0.1266862053593942,0.6050938683868293,0.0293980431380711,0.0289668702275965,0.1201595479474821,0,0,False
CLIP,SPIDER-Breast,1.0,123,proportional,68730,12128,80858,18,0.9641062276211544,0.646821015581728,,0.1266862053593942,0.1266862053593942,0.6050938683868293,0.0293980431380711,0.0289668702275965,0.1201595479474821,0,0,False
CLIP,SPIDER-Breast,1.0,456,proportional,68730,12128,80858,18,0.9641062276211544,0.646821015581728,,0.1266862053593942,0.1266862053593942,0.6050938683868293,0.0293980431380711,0.0289668702275965,0.1201595479474821,0,0,False
CONCH,BRACS,0.01,42,proportional,33,7,40,7,0.8033214267138716,0.3476986786526897,,0.1530331596527814,0.174118007100375,0.7273382285036287,0.1157481128166681,0.1321415961717599,0.4491228070175438,0,7,False
CONCH,BRACS,0.01,123,proportional,33,7,40,7,0.8452553595339873,0.3633002658518229,,0.1863040374500479,0.1979182726948317,0.5754411814219272,0.0915997369925886,0.1092166274556138,0.3385964912280702,0,7,False
CONCH,BRACS,0.01,456,proportional,33,7,40,7,0.8200433167586257,0.3545900817001385,,0.1456016911013127,0.1566191611453324,0.8003764761463661,0.1013438575686859,0.1236967132779805,0.3982456140350877,0,7,False
CONCH,BRACS,0.05,42,proportional,180,14,194,7,0.8647321338652988,0.4613593303550526,,0.1361369440787549,0.1442610964432071,0.6173723022010097,0.0631893527248134,0.0793589803782564,0.2912280701754386,0,0,False
CONCH,BRACS,0.05,123,proportional,180,14,194,7,0.8809443074743407,0.4823123735008057,,0.1525765850841999,0.1525765850841999,0.557605624843314,0.0436134846451968,0.0442485950574427,0.2824561403508772,0,0,False
CONCH,BRACS,0.05,456,proportional,180,14,194,7,0.8743897752619539,0.4500465461334943,,0.103663135948065,0.1137019998102412,0.5066901516218051,0.1121876853132444,0.1153548894623724,0.2789473684210526,0,0,False
CONCH,BRACS,0.1,42,proportional,362,28,390,7,0.888240942088376,0.5332136147891013,,0.113984072478678,0.137632404255861,0.619272606331068,0.0414239402524927,0.0544972688545934,0.2543859649122807,0,0,False
CONCH,BRACS,0.1,123,proportional,362,28,390,7,0.8829577502710163,0.5374222280805405,,0.1223495609658132,0.1242451223997535,0.534489200811947,0.0613261872865547,0.062862698628794,0.2333333333333333,0,0,False
CONCH,BRACS,0.1,456,proportional,362,28,390,7,0.8850694589589037,0.472322137268285,,0.0943644122001205,0.1068244104809246,0.579629757034733,0.1179104213569815,0.117236991698381,0.2719298245614035,0,0,False
CONCH,BRACS,0.25,42,proportional,912,75,987,7,0.8973551986095051,0.557266497123248,,0.0708776411327078,0.0609102374886419,0.8315126938372083,0.0417015647460146,0.0514896359147755,0.2228070175438596,0,0,False
CONCH,BRACS,0.25,123,proportional,912,75,987,7,0.8959270217333316,0.5797504476650968,,0.0849657189711791,0.0812003289010431,0.7382920218748412,0.0468752724754617,0.0626699824451347,0.2157894736842105,0,0,False
CONCH,BRACS,0.25,456,proportional,912,75,987,7,0.8932405806816285,0.5576345058693294,,0.0654340845883278,0.0793418805844302,0.7059399219217651,0.0615291248159109,0.0635575116485216,0.2210526315789473,0,0,False
CONCH,BRACS,0.5,42,proportional,1826,154,1980,7,0.9003986012790619,0.5667558152581559,,0.0566579432905675,0.0634565180719992,0.9105655527722352,0.0605759690933551,0.0597148307861434,0.2070175438596491,0,0,False
CONCH,BRACS,0.5,123,proportional,1826,154,1980,7,0.9017131434509736,0.5857603269683659,,0.0646861679420483,0.0750499073944515,0.8268518541386382,0.0603596310989715,0.0742885061874472,0.2087719298245614,0,0,False
CONCH,BRACS,0.5,456,proportional,1826,154,1980,7,0.9019833589190888,0.5664635585476108,,0.0593979122687313,0.0626538106097012,0.9119622378923194,0.0385351817736531,0.0468634195811839,0.2175438596491228,0,0,False
CONCH,BRACS,1.0,42,proportional,3657,312,3969,7,0.9046904324226632,0.5894401916092502,,0.0298246660233539,0.0408753332193526,0.9660312810581936,0.0246887749905251,0.047373945402409,0.1982456140350877,0,0,False
CONCH,BRACS,1.0,123,proportional,3657,312,3969,7,0.9046904324226632,0.5894401916092502,,0.0298246660233539,0.0408753332193526,0.9660312810581936,0.0246887749905251,0.047373945402409,0.1982456140350877,0,0,False
CONCH,BRACS,1.0,456,proportional,3657,312,3969,7,0.9046904324226632,0.5894401916092502,,0.0298246660233539,0.0408753332193526,0.9660312810581936,0.0246887749905251,0.047373945402409,0.1982456140350877,0,0,False
CONCH,CRC,0.01,42,proportional,696,144,840,9,0.998046966323874,0.9635652972519236,,0.1876892464003478,0.1876892464003479,0.4664964520603482,0.0105399589503945,0.0090593459639436,0.1424,0,0,False
CONCH,CRC,0.01,123,proportional,696,144,840,9,0.9981143801528888,0.9648116316104997,,0.1923369472943369,0.1922611955044732,0.1347914849927212,0.0276995849663821,0.027699584989386,0.1445333333333333,0,0,False
CONCH,CRC,0.01,456,proportional,696,144,840,9,0.9982086456804576,0.966475915727171,,0.194207747193381,0.1941290504043446,0.4135432792418325,0.0033137612158725,0.0031796397845226,0.1408,0,0,False
CONCH,CRC,0.05,42,proportional,3495,745,4240,9,0.998775539953741,0.9740771082692444,,0.0714689098784808,0.0714689098784807,0.6007589986925626,0.0051769888781633,0.0052789831994031,0.1404666666666666,0,0,False
CONCH,CRC,0.05,123,proportional,3495,745,4240,9,0.9986966820758444,0.973664048936588,,0.0708697128042693,0.0708697128042693,0.545176078467398,0.0030231964489937,0.002067630081715,0.1398666666666666,0,0,False
CONCH,CRC,0.05,456,proportional,3495,745,4240,9,0.9987260903011838,0.9727303346476376,,0.0714536109262082,0.0714536109262083,0.6341131623864181,0.0083053966012792,0.0081287529796031,0.1398,0,0,False
CONCH,CRC,0.1,42,proportional,6996,1497,8493,9,0.998962163921958,0.9766797550945352,,0.0467288567203508,0.0466951153643293,0.6515714003571523,0.00398413723077,0.004744457058317,0.14,0,0,False
CONCH,CRC,0.1,123,proportional,6996,1497,8493,9,0.9988665513978846,0.9757855232910732,,0.0460174842378419,0.045915128110257,0.6050427121707603,0.0029417404628249,0.0015576197430708,0.1398666666666666,0,0,False
CONCH,CRC,0.1,456,proportional,6996,1497,8493,9,0.998951349846813,0.974935204457096,,0.0467845893287051,0.0456251667537528,0.7136037549186759,0.0092201899709889,0.0075236761809555,0.1401333333333333,0,0,False
CONCH,CRC,0.25,42,proportional,17496,3746,21242,9,0.9991334873189937,0.979035484897252,,0.0263856373707622,0.0256533668057577,0.7478373020017822,0.0047454588999319,0.0039283120094629,0.1405333333333333,0,0,False
CONCH,CRC,0.25,123,proportional,17496,3746,21242,9,0.9991373936137776,0.9792021445278464,,0.0277546404266457,0.0274148226442614,0.6680025072281512,0.0023765190008768,0.0013236386785983,0.1403333333333333,0,0,False
