model,src,tgt,pair,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,degenerate
CLIP,0,4,h0->h4,0.01,42,140,3000,30,0.8081804444444445,0.4274233383469676,0.2322234218919936,0.2037536902351456,0.2078201189316298,0.2719822327763007,0.3703965093995716,0.3703692959726669,0.3077506056190002,0.3557198925245607,0.9473333333333334,False
CLIP,0,4,h0->h4,0.01,123,140,3000,30,0.8411942222222222,0.3640831181284256,0.235374097288911,0.1932920769313754,0.2374609068389293,0.2310537733218016,0.4392946683288865,0.4392946683288866,0.1268651301017954,0.4702853877431122,0.985,False
CLIP,0,4,h0->h4,0.01,456,140,3000,30,0.8370088888888888,0.3590175905340415,0.2380815554725022,0.2465871634194579,0.2463660003616158,0.3230543061129692,0.4259153201550759,0.4258565183734205,0.3476882915212214,0.4181810150063199,0.9853333333333332,False
CLIP,0,4,h0->h4,0.05,42,700,3000,150,0.8900471111111111,0.360714671183176,0.2621501751310405,0.2804330528467587,0.2842833027330463,0.5764638559356456,0.4436561852744664,0.4436561852744665,0.5873089272826545,0.4422337869808467,0.987,False
CLIP,0,4,h0->h4,0.05,123,700,3000,150,0.8778062222222223,0.3592949824852094,0.2694477010541616,0.2827143819553214,0.2839934807870375,0.5885668628279898,0.4474464474865568,0.4474464474865568,0.4908415250282471,0.4588424683817828,0.9876666666666668,False
CLIP,0,4,h0->h4,0.05,456,700,3000,150,0.8992933333333333,0.3564460753067614,0.2682059909369608,0.2996229144009437,0.2996493355322051,0.5830394191788822,0.4493728792658241,0.4493728792658241,0.5159806312168057,0.4570999295615514,0.989,False
CLIP,0,4,h0->h4,0.1,42,1400,3000,300,0.9038795555555555,0.3663619639498426,0.2861861869095748,0.3212131051050962,0.3228845338716578,0.7269131214365184,0.443391548352688,0.443391548352688,0.706276745549814,0.4452844428983902,0.9843333333333332,False
CLIP,0,4,h0->h4,0.1,123,1400,3000,300,0.9105146666666668,0.3630043955170761,0.2894353490333647,0.3291599996191108,0.3279558616671167,0.7461444918989623,0.4456002946707793,0.4456002946707791,0.6199069738833223,0.4565493858081821,0.9863333333333332,False
CLIP,0,4,h0->h4,0.1,456,1400,3000,300,0.9002866666666665,0.3621312007199782,0.2995611001640982,0.3341161930957222,0.3356713637712452,0.7301458693534185,0.4530763987891505,0.4530763987891505,0.6939880425992062,0.4560556700430346,0.9863333333333332,False
CLIP,0,4,h0->h4,0.25,42,3500,3000,750,0.9160977777777778,0.3918464536671058,0.3103319013865735,0.356613487551945,0.3572187445555992,0.9464598707977604,0.4344224838578736,0.4344224838578736,1.0002054431265064,0.4308424612032674,0.972,False
CLIP,0,4,h0->h4,0.25,123,3500,3000,750,0.9181271111111112,0.4117816574196031,0.2895895098567447,0.3365463940052011,0.3377825334888785,0.9503363328970524,0.4180458796623078,0.4180458796623079,0.8709216189562028,0.4237443685394427,0.962,False
CLIP,0,4,h0->h4,0.25,456,3500,3000,750,0.9268426666666668,0.3859204389448741,0.3108098559645396,0.3595751786597079,0.3605709059123286,0.954244345554829,0.436229065576939,0.4362290655769389,0.8893080788234263,0.4404582591757653,0.9753333333333334,False
CLIP,0,4,h0->h4,0.5,42,7000,3000,1500,0.9298880000000004,0.4268509409056987,0.3066497601979864,0.3611410754343461,0.361141075434346,1.0649899277652914,0.4190142652539199,0.4190142652539199,1.0474231080329026,0.4199995418844715,0.9546666666666668,False
CLIP,0,4,h0->h4,0.5,123,7000,3000,1500,0.932772,0.4463604394283847,0.2893638503704401,0.3455617844901685,0.3459059394290438,1.080149618841975,0.4035050050900423,0.4035050050900423,1.0826440553473191,0.4033587465094398,0.9443333333333334,False
CLIP,0,4,h0->h4,0.5,456,7000,3000,1500,0.9369448888888888,0.4158897445719549,0.312261735733979,0.3676402000430034,0.3676402000430034,1.0908378278089246,0.423037596454151,0.423037596454151,1.0790826402344549,0.4236912359308004,0.9603333333333334,False
CLIP,0,4,h0->h4,1.0,42,14000,3000,3000,0.9389328888888888,0.4592408268779291,0.3010629874271869,0.3609657397285254,0.3609657397285254,1.1772898861842764,0.4032417371468877,0.4032417371468876,1.1772898861842764,0.4032417371468877,0.9373333333333334,False
CLIP,0,4,h0->h4,1.0,123,14000,3000,3000,0.9389328888888888,0.4592408268779291,0.3010629874271869,0.3609657397285254,0.3609657397285254,1.1772898861842764,0.4032417371468877,0.4032417371468876,1.1772898861842764,0.4032417371468877,0.9373333333333334,False
CLIP,0,4,h0->h4,1.0,456,14000,3000,3000,0.9389328888888888,0.4592408268779291,0.3010629874271869,0.3609657397285254,0.3609657397285254,1.1772898861842764,0.4032417371468877,0.4032417371468876,1.1772898861842764,0.4032417371468877,0.9373333333333334,False
CLIP,1,0,h1->h0,0.01,42,140,3000,30,0.8680422222222223,0.7684609049899886,0.1951865366953581,0.1870287921959595,0.1875469914124664,0.4077324807476736,0.0795175503562269,0.0759609337464084,0.3983010311717537,0.0801394276710494,0.6176666666666667,False
CLIP,1,0,h1->h0,0.01,123,140,3000,30,0.9113351111111112,0.8356644572665921,0.1988518789758324,0.235950617222013,0.2661722869601927,0.2649667825428228,0.0257657241037612,0.0299038569238684,0.3265682210715613,0.0407282797330719,0.5036666666666667,False
CLIP,1,0,h1->h0,0.01,456,140,3000,30,0.8562071111111111,0.7624450452306638,0.1995336693158142,0.1792766236667776,0.1809416790500903,0.3474604765641637,0.0502762564393345,0.0486805431909688,0.4165451031348957,0.0335338119892189,0.5483333333333333,False
CLIP,1,0,h1->h0,0.05,42,700,3000,150,0.9180044444444444,0.8439333421963782,0.1422977114702698,0.1611723221912399,0.1602722088779779,0.6734213192094113,0.0337349111023742,0.0348643758663381,0.8358625563748917,0.0394704861255449,0.5206666666666667,False
CLIP,1,0,h1->h0,0.05,123,700,3000,150,0.9092306666666666,0.8289967889397034,0.1482206861805649,0.1531835908155656,0.1560826670506253,0.6658079590141182,0.0310683087166189,0.0279226214085423,0.4943272614543248,0.0502207001883779,0.5043333333333333,False
CLIP,1,0,h1->h0,0.05,456,700,3000,150,0.9022057777777778,0.811487098920387,0.1486998940700536,0.1361148251504008,0.1371792839013918,0.7564509869005432,0.0553079408293698,0.0533109157232541,0.7177683380998878,0.0565889456328203,0.567,False
CLIP,1,0,h1->h0,0.1,42,1400,3000,300,0.9225386666666668,0.8506571087216248,0.1269514406142416,0.1221677217329291,0.1228037905844614,0.8426610468333561,0.0349295078079026,0.030993949697588,0.9254043666194078,0.0345443834288041,0.508,False
CLIP,1,0,h1->h0,0.1,123,1400,3000,300,0.9242404444444444,0.8513327386642879,0.1281612781920821,0.1302906027722134,0.1316471006695987,0.8134334833587875,0.0277252009681222,0.0290140685107056,0.840815478023709,0.0294116669525885,0.502,False
CLIP,1,0,h1->h0,0.1,456,1400,3000,300,0.9211124444444446,0.8421750700007508,0.1290424323313347,0.119170197937041,0.1226049639541402,0.8539612523566672,0.041486040601463,0.0419834957539422,0.8095568048321717,0.0445721146325983,0.5316666666666666,False
CLIP,1,0,h1->h0,0.25,42,3500,3000,750,0.9327022222222224,0.8616640690252961,0.1100517674082047,0.0909755362249117,0.0880826818705237,1.06380819619836,0.0318098746533604,0.032508656789782,1.106501712096041,0.0326254360111859,0.5043333333333333,False
CLIP,1,0,h1->h0,0.25,123,3500,3000,750,0.9384324444444444,0.8719953918341061,0.1061883197408265,0.099798932878819,0.1001495609860212,1.044478274272527,0.0326406195536273,0.02989895128942,1.0698638463579486,0.0303773347137196,0.506,False
CLIP,1,0,h1->h0,0.25,456,3500,3000,750,0.9343031111111112,0.8636659244033662,0.1096555189619764,0.091773546280321,0.093386844442563,1.0476793925899313,0.034875862300686,0.0270970188777988,1.0422655052995446,0.0337827786982602,0.5023333333333333,False
CLIP,1,0,h1->h0,0.5,42,7000,3000,1500,0.9408164444444445,0.8736382352696024,0.0984769313523693,0.0681245209139112,0.0669843239023823,1.2312475192302537,0.0302198581177596,0.0268082207574169,1.2927713468737947,0.0311716745467321,0.515,False
CLIP,1,0,h1->h0,0.5,123,7000,3000,1500,0.941788,0.8759567778283632,0.0983336075884422,0.0725564770107957,0.0723007746342196,1.1876734808945035,0.0336648847263189,0.0282045375568378,1.216454392617313,0.0337232749312112,0.5186666666666667,False
CLIP,1,0,h1->h0,0.5,456,7000,3000,1500,0.9419937777777776,0.8733150907063951,0.0980627993763091,0.0725999240758221,0.0722888721214233,1.2044774427296563,0.0303240776503125,0.029052916843257,1.2063688712096523,0.0297825304493084,0.512,False
CLIP,1,0,h1->h0,1.0,42,14000,3000,3000,0.9487888888888888,0.8842020828274358,0.0899412142812863,0.0554775558508625,0.0536059623228896,1.2825411962124134,0.0311416051614298,0.0270071798773845,1.2825411962124134,0.0311416051614298,0.5336666666666666,False
CLIP,1,0,h1->h0,1.0,123,14000,3000,3000,0.9487888888888888,0.8842020828274358,0.0899412142812863,0.0554775558508625,0.0536059623228896,1.2825411962124134,0.0311416051614298,0.0270071798773845,1.2825411962124134,0.0311416051614298,0.5336666666666666,False
CLIP,1,0,h1->h0,1.0,456,14000,3000,3000,0.9487888888888888,0.8842020828274358,0.0899412142812863,0.0554775558508625,0.0536059623228896,1.2825411962124134,0.0311416051614298,0.0270071798773845,1.2825411962124134,0.0311416051614298,0.5336666666666666,False
CLIP,1,2,h1->h2,0.01,42,140,3000,30,0.567704,0.5414786039436977,0.2425566632682073,0.0885803645731262,0.1025477916179249,0.4077324807476736,0.2389434546409379,0.2402995036981513,0.3983010311717537,0.2443569594511104,0.682,False
CLIP,1,2,h1->h2,0.01,123,140,3000,30,0.8094191111111111,0.7331709827001407,0.2197913215229786,0.1559383768866415,0.1800860579433686,0.2649667825428228,0.0539262085260761,0.0533665786780371,0.3265682210715613,0.0418434914695422,0.5246666666666666,False
CLIP,1,2,h1->h2,0.01,456,140,3000,30,0.5094204444444445,0.4826583892008939,0.2517227298476656,0.1184974489776972,0.1188533565872128,0.3474604765641637,0.2802080757933083,0.2818332916922399,0.4165451031348957,0.2541224308239632,0.504,False
CLIP,1,2,h1->h2,0.05,42,700,3000,150,0.7189955555555556,0.6382738077128882,0.2154143339561698,0.0595895995948869,0.0583321814993121,0.6734213192094113,0.1429479691759788,0.1438874204999762,0.8358625563748917,0.1110415760537198,0.5813333333333334,False
CLIP,1,2,h1->h2,0.05,123,700,3000,150,0.6937373333333333,0.6233273065702385,0.2214157409070542,0.0494249434605406,0.058014692831461,0.6658079590141182,0.1519174330648257,0.1530120353414906,0.4943272614543248,0.193542547156555,0.504,False
CLIP,1,2,h1->h2,0.05,456,700,3000,150,0.6364537777777778,0.583556401203843,0.234706177100472,0.0663473813925997,0.072788079155911,0.7564509869005432,0.2066010381186894,0.2071290729722878,0.7177683380998878,0.2155651426543257,0.6306666666666667,False
CLIP,1,2,h1->h2,0.1,42,1400,3000,300,0.7240426666666666,0.6491511137198829,0.2124831070548909,0.0490606094451577,0.0533564323822921,0.8426610468333561,0.1337105048709089,0.1294051088542108,0.9254043666194078,0.1173406763660738,0.5383333333333333,False
CLIP,1,2,h1->h2,0.1,123,1400,3000,300,0.7255151111111111,0.6508360869408139,0.2122133910691426,0.0550881123092311,0.0536060284551243,0.8134334833587875,0.1249616871233222,0.1257034705369148,0.840815478023709,0.1200956692277952,0.5216666666666666,False
CLIP,1,2,h1->h2,0.1,456,1400,3000,300,0.7061373333333333,0.6282471439779833,0.2178338895208137,0.0457551923157858,0.0509114695438357,0.8539612523566672,0.1557898460204607,0.1529635880817464,0.8095568048321717,0.1640404565984387,0.5686666666666667,False
CLIP,1,2,h1->h2,0.25,42,3500,3000,750,0.7558542222222222,0.6798051792401688,0.2014874405402245,0.058994128209229,0.0617067855126609,1.06380819619836,0.1115816118824439,0.1118258548369263,1.106501712096041,0.1063441781300518,0.5246666666666666,False
CLIP,1,2,h1->h2,0.25,123,3500,3000,750,0.785287111111111,0.7112253958034982,0.1896563538884605,0.0556217228586286,0.0567941028660744,1.044478274272527,0.0802631517278292,0.0817614521872377,1.0698638463579486,0.0750896859630729,0.5193333333333333,False
CLIP,1,2,h1->h2,0.25,456,3500,3000,750,0.7656146666666668,0.6912179174527012,0.1974509311745115,0.0542887788642986,0.054467692182779,1.0476793925899313,0.0964843374771511,0.0962701855668613,1.0422655052995446,0.0977290180242854,0.5193333333333333,False
CLIP,1,2,h1->h2,0.5,42,7000,3000,1500,0.7853897777777779,0.7133251790273145,0.189092458810989,0.0530844204445929,0.0560509862565533,1.2312475192302537,0.0879735897832817,0.0881864472201648,1.2927713468737947,0.0816191114992237,0.5053333333333333,False
CLIP,1,2,h1->h2,0.5,123,7000,3000,1500,0.7954906666666666,0.7246812561840912,0.1845822595323035,0.0468015080253748,0.0459077361395884,1.1876734808945035,0.070925554719095,0.0729706841262995,1.216454392617313,0.0669341523442238,0.5486666666666666,False
CLIP,1,2,h1->h2,0.5,456,7000,3000,1500,0.7938626666666666,0.716612041885341,0.1854028828609857,0.0444911686785686,0.0500342882945705,1.2044774427296563,0.0756616699421742,0.0774700274916719,1.2063688712096523,0.0754352309651523,0.537,False
CLIP,1,2,h1->h2,1.0,42,14000,3000,3000,0.8169204444444444,0.7456718257521147,0.1745239373063559,0.0411296749761944,0.0437644205412273,1.2825411962124134,0.0641169943694228,0.0639084150656527,1.2825411962124134,0.0641169943694228,0.551,False
CLIP,1,2,h1->h2,1.0,123,14000,3000,3000,0.8169204444444444,0.7456718257521147,0.1745239373063559,0.0411296749761944,0.0437644205412273,1.2825411962124134,0.0641169943694228,0.0639084150656527,1.2825411962124134,0.0641169943694228,0.551,False
CLIP,1,2,h1->h2,1.0,456,14000,3000,3000,0.8169204444444444,0.7456718257521147,0.1745239373063559,0.0411296749761944,0.0437644205412273,1.2825411962124134,0.0641169943694228,0.0639084150656527,1.2825411962124134,0.0641169943694228,0.551,False
CLIP,1,3,h1->h3,0.01,42,140,3000,30,0.9320795555555556,0.8104778911325015,0.1780897696427731,0.2461808699516059,0.2565697485064588,0.4077324807476736,0.1125454728488938,0.1128948105963491,0.3983010311717537,0.1133264523176108,0.6486666666666666,False
CLIP,1,3,h1->h3,0.01,123,140,3000,30,0.9461075555555556,0.8689970341641476,0.1833126913308542,0.2980111697512082,0.2982462321941145,0.2649667825428228,0.0488059282712648,0.0537058750194992,0.3265682210715613,0.0640679604148186,0.5506666666666666,False
CLIP,1,3,h1->h3,0.01,456,140,3000,30,0.9351084444444444,0.8363165900392064,0.1819813321324691,0.2719833614156893,0.2736203945670695,0.3474604765641637,0.0806269254134796,0.0861557807826743,0.4165451031348957,0.0887289207011796,0.611,False
CLIP,1,3,h1->h3,0.05,42,700,3000,150,0.9558031111111112,0.860753067542815,0.1183896791037969,0.1919035361218913,0.1948023195727496,0.6734213192094113,0.0770278989246662,0.0791865443713373,0.8358625563748917,0.0779445293955897,0.581,False
CLIP,1,3,h1->h3,0.05,123,700,3000,150,0.9532115555555556,0.8629362539640411,0.1224060191752726,0.1965620056978212,0.196162006227199,0.6658079590141182,0.059816506484344,0.063675733602748,0.4943272614543248,0.0747003458946477,0.573,False
CLIP,1,3,h1->h3,0.05,456,700,3000,150,0.9426266666666668,0.8455467493647731,0.1265146475649413,0.1723255623710943,0.1731337365267422,0.7564509869005432,0.0712263840057252,0.0755052011178597,0.7177683380998878,0.0731192142366942,0.597,False
CLIP,1,3,h1->h3,0.1,42,1400,3000,300,0.9607293333333332,0.8706752716377693,0.1015668190574811,0.1559675811841895,0.1550378473175425,0.8426610468333561,0.0734395985109078,0.0748586022158424,0.9254043666194078,0.0704489286371772,0.5713333333333334,False
CLIP,1,3,h1->h3,0.1,123,1400,3000,300,0.9592515555555556,0.8762309445831302,0.10360793639983,0.158627556432416,0.1598407884433977,0.8134334833587875,0.0596478029661771,0.0619652648129679,0.840815478023709,0.0584107118578521,0.5593333333333333,False
CLIP,1,3,h1->h3,0.1,456,1400,3000,300,0.9552768888888888,0.8635241681261533,0.1064730625516105,0.1542595572614823,0.1531238584304003,0.8539612523566672,0.0667315000410332,0.0692270812209854,0.8095568048321717,0.0685614879014858,0.577,False
CLIP,1,3,h1->h3,0.25,42,3500,3000,750,0.9620604444444444,0.8778888351252822,0.089624189135536,0.1101865794916313,0.1117557001889041,1.06380819619836,0.0635732255167578,0.0670076008723949,1.106501712096041,0.0620041738911115,0.5603333333333333,False
CLIP,1,3,h1->h3,0.25,123,3500,3000,750,0.9634826666666668,0.8819763116761536,0.0879974590097042,0.112242368512994,0.1133564611520753,1.044478274272527,0.0620316267779101,0.064282192970532,1.0698638463579486,0.0611939359843706,0.555,False
CLIP,1,3,h1->h3,0.25,456,3500,3000,750,0.9624582222222222,0.8840237411534679,0.0884222131323727,0.1102262367024649,0.1106951402559985,1.0476793925899313,0.057064359417512,0.0586248681907132,1.0422655052995446,0.0572015131986904,0.5516666666666666,False
CLIP,1,3,h1->h3,0.5,42,7000,3000,1500,0.9645217777777778,0.8874775163716875,0.0813862042263191,0.0825512291076421,0.0809190771354977,1.2312475192302537,0.053742879781215,0.054777513051952,1.2927713468737947,0.0520333136105632,0.541,False
CLIP,1,3,h1->h3,0.5,123,7000,3000,1500,0.9650826666666664,0.8935460069796888,0.0804551124273615,0.0849051376248879,0.0826621881676785,1.1876734808945035,0.0478205145987549,0.0492697606049208,1.216454392617313,0.0474723583080557,0.5336666666666666,False
CLIP,1,3,h1->h3,0.5,456,7000,3000,1500,0.9656035555555555,0.8924946581196581,0.0807092231147816,0.0831574790562072,0.0822073102653987,1.2044774427296563,0.0525964028411083,0.0540883552948766,1.2063688712096523,0.0525963955849796,0.54,False
CLIP,1,3,h1->h3,1.0,42,14000,3000,3000,0.9665631111111112,0.9039774240254708,0.0747712884906108,0.0612686619058235,0.061222643979138,1.2825411962124134,0.0344557794909523,0.037194447428481,1.2825411962124134,0.0344557794909523,0.5153333333333333,False
CLIP,1,3,h1->h3,1.0,123,14000,3000,3000,0.9665631111111112,0.9039774240254708,0.0747712884906108,0.0612686619058235,0.061222643979138,1.2825411962124134,0.0344557794909523,0.037194447428481,1.2825411962124134,0.0344557794909523,0.5153333333333333,False
CLIP,1,3,h1->h3,1.0,456,14000,3000,3000,0.9665631111111112,0.9039774240254708,0.0747712884906108,0.0612686619058235,0.061222643979138,1.2825411962124134,0.0344557794909523,0.037194447428481,1.2825411962124134,0.0344557794909523,0.5153333333333333,False
CLIP,1,4,h1->h4,0.01,42,140,3000,30,0.6052093333333334,0.4145720283581802,0.2486518742240068,0.077169839269131,0.0753923267867291,0.4077324807476736,0.2725228195216388,0.2697782196627609,0.3983010311717537,0.2763982389838383,0.933,False
CLIP,1,4,h1->h4,0.01,123,140,3000,30,0.5057715555555556,0.3647376492655056,0.2543517712613671,0.1010381787477483,0.121767508638095,0.2649667825428228,0.3682810963193271,0.3655462126847831,0.3265682210715613,0.3346607138442398,0.9743333333333334,False
CLIP,1,4,h1->h4,0.01,456,140,3000,30,0.5492555555555556,0.3442427101355129,0.2630319181723827,0.1226870664362013,0.1221470425610108,0.3474604765641637,0.4216998893870787,0.4200930737704451,0.4165451031348957,0.394636672993314,0.991,True
CLIP,1,4,h1->h4,0.05,42,700,3000,150,0.6109706666666667,0.3909924889073632,0.276612232416901,0.1982276707956232,0.1979323042175519,0.6734213192094113,0.3812278316740419,0.3803599496474775,0.8358625563748917,0.3491529419618122,0.9673333333333334,False
CLIP,1,4,h1->h4,0.05,123,700,3000,150,0.5607813333333334,0.3712798562793605,0.2904429341711613,0.2147325912588809,0.2143839666198141,0.6658079590141182,0.4055501361016964,0.4047457253512774,0.4943272614543248,0.4373788920347066,0.9786666666666668,False
CLIP,1,4,h1->h4,0.05,456,700,3000,150,0.675252,0.3676582651579416,0.2726354803415258,0.2041175219261387,0.2024986583263942,0.7564509869005432,0.3750012189723728,0.374036877181455,0.7177683380998878,0.3827930740641002,0.9766666666666668,False
CLIP,1,4,h1->h4,0.1,42,1400,3000,300,0.6285613333333333,0.3969631507808204,0.2962430374295369,0.2514038078244937,0.2511732987929482,0.8426610468333561,0.3936977756240304,0.3932544268506105,0.9254043666194078,0.3812895840333476,0.9673333333333334,False
CLIP,1,4,h1->h4,0.1,123,1400,3000,300,0.5968128888888888,0.3848444928117304,0.3039240513923548,0.2557758413645453,0.2555173270975446,0.8134334833587875,0.4057394877646613,0.40515234694738,0.840815478023709,0.4016412269973292,0.9733333333333334,False
CLIP,1,4,h1->h4,0.1,456,1400,3000,300,0.6744262222222223,0.3871458001382521,0.2887580341957724,0.2475932638408151,0.2467843774119332,0.8539612523566672,0.3906163029206445,0.3901413117112078,0.8095568048321717,0.3972972165674583,0.9696666666666668,False
CLIP,1,4,h1->h4,0.25,42,3500,3000,750,0.641588,0.4456943133752031,0.3028859931032712,0.2715411512601939,0.2715411512601939,1.06380819619836,0.3674234664503816,0.3674234664503816,1.106501712096041,0.3625578882637647,0.9406666666666668,False
CLIP,1,4,h1->h4,0.25,123,3500,3000,750,0.638759111111111,0.4294554897201599,0.3107855094390523,0.2850548855224832,0.2850548855224833,1.044478274272527,0.3838323699170901,0.3838323699170901,1.0698638463579486,0.3809843039927119,0.9506666666666668,False
CLIP,1,4,h1->h4,0.25,456,3500,3000,750,0.6514017777777779,0.4147164835164835,0.309997562301942,0.2865729669243139,0.286572966924314,1.0476793925899313,0.3864909943806141,0.3864909943806142,1.0422655052995446,0.3871089762605538,0.9583333333333334,False
CLIP,1,4,h1->h4,0.5,42,7000,3000,1500,0.6623124444444445,0.4714062548359404,0.3035802197110268,0.2825777106220016,0.2825777106220016,1.2312475192302537,0.3511886935000883,0.3511886935000883,1.2927713468737947,0.3453040180728459,0.926,False
CLIP,1,4,h1->h4,0.5,123,7000,3000,1500,0.6508391111111111,0.4428280090608953,0.3214642758124213,0.3097851193938379,0.3097851193938379,1.1876734808945035,0.383175592850472,0.3831755928504718,1.216454392617313,0.3805068812949275,0.944,False
CLIP,1,4,h1->h4,0.5,456,7000,3000,1500,0.653672888888889,0.4562925568288064,0.311033634242741,0.2917205956059089,0.2917205956059089,1.2044774427296563,0.3641002600409919,0.364100260040992,1.2063688712096523,0.3639167466751964,0.9353333333333332,False
CLIP,1,4,h1->h4,1.0,42,14000,3000,3000,0.669619111111111,0.4969223484848485,0.2999093117792843,0.2808270482029582,0.2808270482029582,1.2825411962124134,0.3388290202451066,0.3388290202451064,1.2825411962124134,0.3388290202451066,0.908,False
CLIP,1,4,h1->h4,1.0,123,14000,3000,3000,0.669619111111111,0.4969223484848485,0.2999093117792843,0.2808270482029582,0.2808270482029582,1.2825411962124134,0.3388290202451066,0.3388290202451064,1.2825411962124134,0.3388290202451066,0.908,False
CLIP,1,4,h1->h4,1.0,456,14000,3000,3000,0.669619111111111,0.4969223484848485,0.2999093117792843,0.2808270482029582,0.2808270482029582,1.2825411962124134,0.3388290202451066,0.3388290202451064,1.2825411962124134,0.3388290202451066,0.908,False
CLIP,2,0,h2->h0,0.01,42,140,3000,30,0.8237177777777778,0.7203472635586653,0.2141853403242781,0.1788049261936715,0.1888909100859092,0.2754374716411964,0.0827099607424928,0.090258840808713,0.524436563054584,0.0824783915244995,0.6033333333333334,False
CLIP,2,0,h2->h0,0.01,123,140,3000,30,0.712235111111111,0.6462324202412613,0.2239898411956012,0.0919024921095798,0.0935393632472924,0.310944698015523,0.1202553274523478,0.1191498335181183,0.170226896211602,0.2031551861834497,0.6076666666666667,False
CLIP,2,0,h2->h0,0.01,456,140,3000,30,0.7662000000000001,0.6918535817966558,0.2199858181816167,0.1260262822745532,0.140243095406943,0.2570844919297938,0.0974041693734,0.093031730215356,0.2338234064318415,0.1084912011381914,0.616,False
CLIP,2,0,h2->h0,0.05,42,700,3000,150,0.8354244444444444,0.7397086789200609,0.1842085734620306,0.1264080468577302,0.126860276275883,0.6687765621195966,0.0625345839183019,0.0637896593191236,0.7939337344018691,0.0579933775227741,0.5606666666666666,False
CLIP,2,0,h2->h0,0.05,123,700,3000,150,0.8603857777777778,0.7678516135206168,0.1790245593342005,0.1557232562093796,0.1581765770733734,0.6011775589008677,0.0676085567634851,0.0687020349141435,0.6576850067672793,0.0573744093799605,0.5703333333333334,False
CLIP,2,0,h2->h0,0.05,456,700,3000,150,0.8414497777777777,0.7558085539062624,0.1835994572565594,0.1376243214809632,0.1371844602228792,0.6174197626771114,0.0497600351386231,0.0497149076200099,0.5528463877186651,0.0541531321585013,0.528,False
CLIP,2,0,h2->h0,0.1,42,1400,3000,300,0.8887564444444445,0.7982492855916867,0.1592113543819464,0.1483945187086473,0.1578945173316768,0.7714324928554585,0.0641830904231728,0.0656346774802439,0.8745812914458465,0.0691840679091577,0.561,False
CLIP,2,0,h2->h0,0.1,123,1400,3000,300,0.8921888888888889,0.8009682192485847,0.1572987934191386,0.1589714657778121,0.1580406965544784,0.767327501965362,0.0710161720653036,0.071319826451619,0.9073354674130978,0.072161358951935,0.572,False
CLIP,2,0,h2->h0,0.1,456,1400,3000,300,0.8977737777777778,0.8199074724614068,0.1546366654001554,0.1599681534786395,0.16198266789035,0.7819671900183321,0.053462959587797,0.0505463317201358,0.756667989879829,0.0507968902781282,0.5226666666666666,False
CLIP,2,0,h2->h0,0.25,42,3500,3000,750,0.9228462222222222,0.837866370465426,0.129125420717624,0.1430255525439054,0.1406604260471114,0.9868449289504468,0.0605336460914922,0.0582933317143934,0.9715154179843448,0.0589180283253401,0.5536666666666666,False
CLIP,2,0,h2->h0,0.25,123,3500,3000,750,0.9220088888888888,0.8402234821119381,0.1292573644178685,0.1390039013454693,0.1371682058036024,0.9952831879568738,0.0557310322271649,0.0580545295233319,1.0228539322797037,0.0556504075750305,0.5526666666666666,False
CLIP,2,0,h2->h0,0.25,456,3500,3000,750,0.9185595555555556,0.843144828273623,0.1302796601918234,0.1372885947933345,0.1353813847418837,1.0013350465504696,0.0550426381095268,0.0564958554129398,1.0364808201662776,0.0566388666367592,0.5346666666666666,False
CLIP,2,0,h2->h0,0.5,42,7000,3000,1500,0.9324573333333334,0.8570565949010618,0.115045496291456,0.1195042469787465,0.1121040782118208,1.1542587147375405,0.0526179217440703,0.0528516637330746,1.154962455947161,0.0525885555219051,0.544,False
CLIP,2,0,h2->h0,0.5,123,7000,3000,1500,0.9354262222222224,0.8608484639772713,0.1117257005825956,0.1148167265436001,0.1131666553645244,1.1418441271713349,0.0518849734618587,0.0519350685576804,1.160590789976012,0.0510731236760761,0.533,False
CLIP,2,0,h2->h0,0.5,456,7000,3000,1500,0.931514222222222,0.84939676894292,0.1155116657838258,0.1181207413778829,0.1123165086274007,1.1639156121705758,0.0582444565448918,0.0557575512192795,1.1632776953533197,0.0583062748496074,0.5423333333333333,False
CLIP,2,0,h2->h0,1.0,42,14000,3000,3000,0.9402248888888888,0.8607659475578446,0.1041917085961909,0.0923210001380147,0.0924989420764708,1.3084738489306371,0.0510657144813893,0.0551034081715073,1.3084738489306371,0.0510657144813893,0.541,False
CLIP,2,0,h2->h0,1.0,123,14000,3000,3000,0.9402248888888888,0.8607659475578446,0.1041917085961909,0.0923210001380147,0.0924989420764708,1.3084738489306371,0.0510657144813893,0.0551034081715073,1.3084738489306371,0.0510657144813893,0.541,False
CLIP,2,0,h2->h0,1.0,456,14000,3000,3000,0.9402248888888888,0.8607659475578446,0.1041917085961909,0.0923210001380147,0.0924989420764708,1.3084738489306371,0.0510657144813893,0.0551034081715073,1.3084738489306371,0.0510657144813893,0.541,False
CLIP,2,1,h2->h1,0.01,42,140,3000,30,0.7154386666666666,0.6647947979360984,0.2306533964731622,0.0865310370776716,0.1188827401179331,0.2754374716411964,0.0816705297561223,0.0841672068510546,0.524436563054584,0.073123229290898,0.551,False
