model,src,tgt,pair,fraction,seed,C,n_train,auroc,f1_macro,brier,ece_fixed,temperature_src,ece_scaled_fixed,degeneracy_share
PLIP,BRACS,CRC,BRACS->CRC,0.1,42,0.1,364,0.4468779790137245,0.4618254879448909,0.1656125216827968,0.2065309440213266,0.9290532842537272,0.1083644920959075,1.0
PLIP,BRACS,CRC,BRACS->CRC,0.1,42,1.0,364,0.4070355688397501,0.4788313559581839,0.1678329498591792,0.2046042729475907,0.5406263541425098,0.14673853380746,0.9758666666666668
PLIP,BRACS,CRC,BRACS->CRC,0.1,42,10.0,364,0.3974576381327774,0.4614118257971451,0.1779179364537266,0.19860549342665,1.1812643263598357,0.2046500538222155,0.9076666666666666
PLIP,BRACS,CRC,BRACS->CRC,0.1,42,100.0,364,0.452853384042767,0.4591731604284777,0.1498602732858892,0.1391827000632134,2.2434607580481094,0.1337093231324446,0.9733333333333334
PLIP,BRACS,CRC,BRACS->CRC,0.1,123,0.01,364,0.435173740753375,0.4618254879448909,0.1708214860665675,0.2211756065602072,1.196355866229631,0.1391007520393288,1.0
PLIP,BRACS,CRC,BRACS->CRC,0.1,123,0.1,364,0.4274516333757016,0.4618254879448909,0.166454257370441,0.2044124469678859,0.8727485849040432,0.0894308096341809,1.0
PLIP,BRACS,CRC,BRACS->CRC,0.1,123,1.0,364,0.3845048426496633,0.4818993758007293,0.1838250650116836,0.2359902688750468,0.713247597678325,0.2031580704742979,0.9152666666666668
PLIP,BRACS,CRC,BRACS->CRC,0.1,123,10.0,364,0.326109456265742,0.427085810634669,0.2475413327297028,0.3173458689567722,1.5319850761146083,0.3216250992613137,0.7618
PLIP,BRACS,CRC,BRACS->CRC,0.1,123,100.0,364,0.2947796873320654,0.3735089193636054,0.3465639240947692,0.4046514167911202,2.6159819580013663,0.3908016546870547,0.6386666666666667
PLIP,BRACS,CRC,BRACS->CRC,0.1,456,0.01,364,0.5086190971719229,0.4618254879448909,0.170404656657626,0.220825601187738,1.2043854711481354,0.1398507834119176,1.0
PLIP,BRACS,CRC,BRACS->CRC,0.1,456,0.1,364,0.5047158590424166,0.4618254879448909,0.162629371468135,0.2014991174146906,0.9036508345700244,0.0667548104856411,1.0
PLIP,BRACS,CRC,BRACS->CRC,0.1,456,1.0,364,0.4868928507175334,0.5090673318575336,0.1577388889587749,0.1762587536124395,0.7570667024925839,0.1248239184781664,0.9624
PLIP,BRACS,CRC,BRACS->CRC,0.1,456,10.0,364,0.4934747551951662,0.5079815389389165,0.1685854911471951,0.1760385079082702,1.3603402078051774,0.173645225731741,0.8942
PLIP,BRACS,CRC,BRACS->CRC,0.1,456,100.0,364,0.5436918727248513,0.4888277402773827,0.1647511184837111,0.1535313750204605,2.142723886315058,0.1501111174473013,0.9184
PLIP,BRACS,CRC,BRACS->CRC,1.0,42,0.01,3657,0.4461075973027659,0.4618254879448909,0.16730501818251,0.209016978646082,0.9072800473506522,0.1161918339245365,1.0
PLIP,BRACS,CRC,BRACS->CRC,1.0,42,0.1,3657,0.4282738922741907,0.5011347252048386,0.1804319609807866,0.2235903256371136,0.6808821123331369,0.1936273363465244,0.9112
PLIP,BRACS,CRC,BRACS->CRC,1.0,42,1.0,3657,0.434316799709809,0.4698773837308487,0.2153827466696407,0.2610130446072763,1.3126659139432222,0.2691838383363297,0.7804666666666666
PLIP,BRACS,CRC,BRACS->CRC,1.0,42,10.0,3657,0.5176352136361724,0.4846095464403551,0.1919500192494933,0.187487918385731,1.868131930719121,0.1905815798604332,0.8519333333333333
PLIP,BRACS,CRC,BRACS->CRC,1.0,42,100.0,3657,0.5633639139801025,0.4544774747047402,0.2016504543802036,0.1995399942633357,2.358201909361573,0.1884124779689471,0.8718
PLIP,BRACS,CRC,BRACS->CRC,1.0,123,0.01,3657,0.4461075973027659,0.4618254879448909,0.16730501818251,0.209016978646082,0.9072800473506522,0.1161918339245365,1.0
PLIP,BRACS,CRC,BRACS->CRC,1.0,123,0.1,3657,0.4282738922741907,0.5011347252048386,0.1804319609807866,0.2235903256371136,0.6808821123331369,0.1936273363465244,0.9112
PLIP,BRACS,CRC,BRACS->CRC,1.0,123,1.0,3657,0.434316799709809,0.4698773837308487,0.2153827466696407,0.2610130446072763,1.3126659139432222,0.2691838383363297,0.7804666666666666
PLIP,BRACS,CRC,BRACS->CRC,1.0,123,10.0,3657,0.5176352136361724,0.4846095464403551,0.1919500192494933,0.187487918385731,1.868131930719121,0.1905815798604332,0.8519333333333333
PLIP,BRACS,CRC,BRACS->CRC,1.0,123,100.0,3657,0.5633639139801025,0.4544774747047402,0.2016504543802036,0.1995399942633357,2.358201909361573,0.1884124779689471,0.8718
PLIP,BRACS,CRC,BRACS->CRC,1.0,456,0.01,3657,0.4461075973027659,0.4618254879448909,0.16730501818251,0.209016978646082,0.9072800473506522,0.1161918339245365,1.0
PLIP,BRACS,CRC,BRACS->CRC,1.0,456,0.1,3657,0.4282738922741907,0.5011347252048386,0.1804319609807866,0.2235903256371136,0.6808821123331369,0.1936273363465244,0.9112
PLIP,BRACS,CRC,BRACS->CRC,1.0,456,1.0,3657,0.434316799709809,0.4698773837308487,0.2153827466696407,0.2610130446072763,1.3126659139432222,0.2691838383363297,0.7804666666666666
PLIP,BRACS,CRC,BRACS->CRC,1.0,456,10.0,3657,0.5176352136361724,0.4846095464403551,0.1919500192494933,0.187487918385731,1.868131930719121,0.1905815798604332,0.8519333333333333
PLIP,BRACS,CRC,BRACS->CRC,1.0,456,100.0,3657,0.5633639139801025,0.4544774747047402,0.2016504543802036,0.1995399942633357,2.358201909361573,0.1884124779689471,0.8718
PLIP,CRC,BRACS,CRC->BRACS,0.01,42,0.01,699,0.5850429678044058,0.4171779141104294,0.2204242701042723,0.1318618979180894,1.8688346465753825,0.146771418739023,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,42,0.1,699,0.5921084483175987,0.4171779141104294,0.2070456355054035,0.08293979696948,1.503404880381653,0.145554040337996,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,42,1.0,699,0.6060427257322684,0.5096774193548387,0.2022246588145071,0.0696715751916784,0.9946456425403528,0.1517467283028661,0.9157894736842104
PLIP,CRC,BRACS,CRC->BRACS,0.01,42,10.0,699,0.6146060275962236,0.5473648526277173,0.2198409700408102,0.1493391235012694,1.2090984746408109,0.2074148800864519,0.8649122807017544
PLIP,CRC,BRACS,CRC->BRACS,0.01,42,100.0,699,0.612699709513435,0.4731395950447334,0.248043950319633,0.2298532406505563,1.6377182204042895,0.2365951117052361,0.9701754385964912
PLIP,CRC,BRACS,CRC->BRACS,0.01,123,0.01,699,0.5815783103364802,0.4171779141104294,0.2200893690812737,0.1306080865362342,1.8649533034432109,0.1459918409416702,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,123,0.1,699,0.59219922536916,0.4171779141104294,0.2059052291177381,0.0757054167623713,1.5066044022000065,0.1373402272982147,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,123,1.0,699,0.5997488501573469,0.5177782885310356,0.2037956054655676,0.0695555060190411,1.0522036256281,0.1323273063646026,0.8929824561403509
PLIP,CRC,BRACS,CRC->BRACS,0.01,123,10.0,699,0.6004599370612442,0.5861128921991177,0.2243605834931504,0.1514581656406377,1.2575831192616391,0.183227433286623,0.8087719298245614
PLIP,CRC,BRACS,CRC->BRACS,0.01,123,100.0,699,0.5890371580731057,0.5635828702190258,0.253087412432126,0.2120108379359269,1.867472840128564,0.2160897242788274,0.8175438596491228
PLIP,CRC,BRACS,CRC->BRACS,0.01,456,0.01,699,0.5852547809247155,0.4171779141104294,0.2201472031838834,0.1308643686270235,1.862494047793396,0.1465313031273222,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,456,0.1,699,0.5951646090534979,0.4171779141104294,0.2056843381061374,0.0752151801118245,1.4730218130271904,0.1417352826258201,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.01,456,1.0,699,0.6043330912611957,0.5380014533529598,0.2045815020355542,0.0806324306416277,0.9191613119519548,0.1440527960924505,0.8666666666666667
PLIP,CRC,BRACS,CRC->BRACS,0.01,456,10.0,699,0.6070715323166304,0.5796976772766376,0.2357236448073649,0.163973126252342,1.1044222786811495,0.2336911847660313,0.7298245614035088
PLIP,CRC,BRACS,CRC->BRACS,0.01,456,100.0,699,0.5779774872912128,0.5406998751962941,0.2757663951079943,0.2378814549861738,1.5728823474493807,0.2601710613289789,0.7070175438596491
PLIP,CRC,BRACS,CRC->BRACS,0.1,42,0.01,6999,0.579384531590414,0.4171779141104294,0.2072714733895281,0.07995286305972,1.4822178467615894,0.1452333756998714,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.1,42,0.1,6999,0.596435487775357,0.5085680469750381,0.2033179816055328,0.0667068152756084,0.9337064753355012,0.1514517705310041,0.9140350877192982
PLIP,CRC,BRACS,CRC->BRACS,0.1,42,1.0,6999,0.6112321471798596,0.5728353617116386,0.2176262725672798,0.1358706768894491,1.0864735706489543,0.1985031112959994,0.8298245614035088
PLIP,CRC,BRACS,CRC->BRACS,0.1,42,10.0,6999,0.6171931735657226,0.5618344082795861,0.2286387645983851,0.1853352028804983,1.3830969521154737,0.2128787246150972,0.8701754385964913
PLIP,CRC,BRACS,CRC->BRACS,0.1,42,100.0,6999,0.611322924231421,0.4713070129451143,0.2512628519033778,0.2416959370594486,1.930080829870827,0.2407865229118871,0.9666666666666668
PLIP,CRC,BRACS,CRC->BRACS,0.1,123,0.01,6999,0.5817296054224159,0.4171779141104294,0.2071447553201549,0.0797886981297546,1.4868202058020772,0.1444315047308866,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.1,123,0.1,6999,0.596919632050351,0.5155145929339477,0.2030500853665192,0.0672877322210258,0.93811915939917,0.1469262110466953,0.9157894736842104
PLIP,CRC,BRACS,CRC->BRACS,0.1,123,1.0,6999,0.6094922536916001,0.595020464739189,0.2169974394545108,0.1373645440008123,1.0984855923099317,0.1993686396391144,0.8263157894736842
PLIP,CRC,BRACS,CRC->BRACS,0.1,123,10.0,6999,0.6098856209150327,0.557203584059908,0.2303508862915461,0.1880033292822498,1.4136848323636184,0.2181465511540184,0.8859649122807017
PLIP,CRC,BRACS,CRC->BRACS,0.1,123,100.0,6999,0.6188574195110144,0.5010526315789474,0.2482940625892609,0.237063023235914,2.0451176656453547,0.2360295977488772,0.950877192982456
PLIP,CRC,BRACS,CRC->BRACS,0.1,456,0.01,6999,0.5818657709997579,0.4171779141104294,0.2074296922565567,0.0816569674408309,1.4927141329283986,0.1454293895357654,1.0
PLIP,CRC,BRACS,CRC->BRACS,0.1,456,0.1,6999,0.5946502057613169,0.5060250907890393,0.203323512376711,0.0662733262961281,0.9438588968778912,0.154243385151668,0.9192982456140352
PLIP,CRC,BRACS,CRC->BRACS,0.1,456,1.0,6999,0.6036825223916726,0.5823560270712028,0.2194029342508928,0.137834066031981,1.1063116024270554,0.1919030260357893,0.8228070175438597
PLIP,CRC,BRACS,CRC->BRACS,0.1,456,10.0,6999,0.5965565238441055,0.553368370759675,0.2362452701930379,0.1949733225042893,1.402056448178715,0.2262461737079748,0.8807017543859649
PLIP,CRC,BRACS,CRC->BRACS,0.1,456,100.0,6999,0.5869341563786008,0.4556121520829543,0.2621184643701205,0.2546760258480356,1.8354264522093011,0.2655266222453352,0.9614035087719298
PLIP,CRC,BRACS,CRC->BRACS,1.0,42,0.01,70000,0.6009592108448317,0.5167638925334571,0.2024330357034244,0.0668670059969846,0.92252641598847,0.1481430121728226,0.9087719298245616
PLIP,CRC,BRACS,CRC->BRACS,1.0,42,0.1,70000,0.6095073832001936,0.5874938820586402,0.2204780794254446,0.1464921271481999,1.1066373082730732,0.2048077567305534,0.7982456140350878
PLIP,CRC,BRACS,CRC->BRACS,1.0,42,1.0,70000,0.6132141128056161,0.5605366079313681,0.2288435784043061,0.1786527894979722,1.3426362834414074,0.21884272245215,0.868421052631579
PLIP,CRC,BRACS,CRC->BRACS,1.0,42,10.0,70000,0.5953612926652143,0.5202020202020202,0.2456386564499132,0.2166658569174734,1.6599573817370814,0.2254587990474963,0.9052631578947368
PLIP,CRC,BRACS,CRC->BRACS,1.0,42,100.0,70000,0.5904895908980876,0.4624669935873255,0.2607740964206274,0.2520132075229384,1.8497417959345976,0.2553552134918728,0.975438596491228
PLIP,CRC,BRACS,CRC->BRACS,1.0,123,0.01,70000,0.6009592108448317,0.5167638925334571,0.2024330357034244,0.0668670059969846,0.92252641598847,0.1481430121728226,0.9087719298245616
PLIP,CRC,BRACS,CRC->BRACS,1.0,123,0.1,70000,0.6095073832001936,0.5874938820586402,0.2204780794254446,0.1464921271481999,1.1066373082730732,0.2048077567305534,0.7982456140350878
PLIP,CRC,BRACS,CRC->BRACS,1.0,123,1.0,70000,0.6132141128056161,0.5605366079313681,0.2288435784043061,0.1786527894979722,1.3426362834414074,0.21884272245215,0.868421052631579
PLIP,CRC,BRACS,CRC->BRACS,1.0,123,10.0,70000,0.5953612926652143,0.5202020202020202,0.2456386564499132,0.2166658569174734,1.6599573817370814,0.2254587990474963,0.9052631578947368
PLIP,CRC,BRACS,CRC->BRACS,1.0,123,100.0,70000,0.5904895908980876,0.4624669935873255,0.2607740964206274,0.2520132075229384,1.8497417959345976,0.2553552134918728,0.975438596491228
PLIP,CRC,BRACS,CRC->BRACS,1.0,456,0.01,70000,0.6009592108448317,0.5167638925334571,0.2024330357034244,0.0668670059969846,0.92252641598847,0.1481430121728226,0.9087719298245616
PLIP,CRC,BRACS,CRC->BRACS,1.0,456,0.1,70000,0.6095073832001936,0.5874938820586402,0.2204780794254446,0.1464921271481999,1.1066373082730732,0.2048077567305534,0.7982456140350878
PLIP,CRC,BRACS,CRC->BRACS,1.0,456,1.0,70000,0.6132141128056161,0.5605366079313681,0.2288435784043061,0.1786527894979722,1.3426362834414074,0.21884272245215,0.868421052631579
PLIP,CRC,BRACS,CRC->BRACS,1.0,456,10.0,70000,0.5953612926652143,0.5202020202020202,0.2456386564499132,0.2166658569174734,1.6599573817370814,0.2254587990474963,0.9052631578947368
PLIP,CRC,BRACS,CRC->BRACS,1.0,456,100.0,70000,0.5904895908980876,0.4624669935873255,0.2607740964206274,0.2520132075229384,1.8497417959345976,0.2553552134918728,0.975438596491228
PLIP,MHIST,PCam,MHIST->PCam,0.01,42,0.01,18,0.5164537925505484,0.3334282633902236,0.2991568221649934,0.2217365356146586,2.514932502390561,0.1808778595671873,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,42,0.1,18,0.5169185896553505,0.3334282633902236,0.2977956276213208,0.2188516546994402,2.462725924628381,0.1818447090570811,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,42,1.0,18,0.5166152131339365,0.3334282633902236,0.286691401285337,0.1969288765882074,2.0988089545595248,0.1850919784795471,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,42,10.0,18,0.5133356606716192,0.4363422289105291,0.2590422642616345,0.1559507107992918,1.470708085488038,0.1853328852853661,0.6368408203125
PLIP,MHIST,PCam,MHIST->PCam,0.01,42,100.0,18,0.5061398737164355,0.5591637029868326,0.3211193198284231,0.2426780581935179,2.695003898628585,0.2223136843904617,0.76934814453125
PLIP,MHIST,PCam,MHIST->PCam,0.01,123,0.01,18,0.5458129672141202,0.3334282633902236,0.2990977915938002,0.2216723749971516,2.5171950849316804,0.1806745397806433,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,123,0.1,18,0.5458748256708177,0.3334282633902236,0.2973757464288674,0.2185694718885865,2.490072146665808,0.1797815828020823,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,123,1.0,18,0.5463293745001382,0.3334282633902236,0.2836900348016477,0.2297765176046129,2.320374165616052,0.1672671383228588,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,123,10.0,18,0.5487313303643285,0.455723005306182,0.2579033302538881,0.1917608292867217,2.380215623504832,0.1843012843364657,0.6502685546875
PLIP,MHIST,PCam,MHIST->PCam,0.01,123,100.0,18,0.547965984233965,0.559667905260611,0.302234153027464,0.2218320188235363,3.7458803110479,0.1401526321385921,0.607086181640625
PLIP,MHIST,PCam,MHIST->PCam,0.01,456,0.01,18,0.4259531828452124,0.3334282633902236,0.2992893829740654,0.2219806639349131,2.516826754411028,0.1809637715595856,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,456,0.1,18,0.4265184733994498,0.3334282633902236,0.2993592293626456,0.2218555101459153,2.488721112030074,0.1827146665419765,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,456,1.0,18,0.4281650147590254,0.3334282633902236,0.3001056995356946,0.2207220445088058,2.2694703670677883,0.1975157884893711,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.01,456,10.0,18,0.4428964208883219,0.3335909642231908,0.3218198390433642,0.2571314515993426,1.9534690544329685,0.2619745990296242,0.9996337890625
PLIP,MHIST,PCam,MHIST->PCam,0.01,456,100.0,18,0.483822016817625,0.340338452934932,0.3988335065205663,0.3731387175389684,3.010608301241632,0.3017805908426628,0.97894287109375
PLIP,MHIST,PCam,MHIST->PCam,0.1,42,0.01,184,0.4992257001327698,0.3334282633902236,0.2968651588879271,0.2164865389232491,2.4243843849741062,0.1823721886715801,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,42,0.1,184,0.4995002503525922,0.3334282633902236,0.2947217450941751,0.2114497574198444,2.206217468636184,0.1938204629997127,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,42,1.0,184,0.5070035675286308,0.3334282633902236,0.2923244455874276,0.2045348259618877,1.7160491102697528,0.2332030044503717,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,42,10.0,184,0.5487326863702447,0.3388459080252511,0.3255175680252233,0.2764640253634394,1.8678260969724367,0.289770301041731,0.995452880859375
PLIP,MHIST,PCam,MHIST->PCam,0.1,42,100.0,184,0.5542816264919925,0.346895413488418,0.4072625840628712,0.3936961223038713,2.92345778652942,0.3335215381810745,0.988189697265625
PLIP,MHIST,PCam,MHIST->PCam,0.1,123,0.01,184,0.5501554793030713,0.3334282633902236,0.2963970034324276,0.2155658838837713,2.420122026292655,0.1818531593888472,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,123,0.1,184,0.55365231681229,0.3334282633902236,0.290486625926824,0.2028418528812676,2.1810255435169505,0.18772201752256,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,123,1.0,184,0.5639650025750887,0.3333604589656996,0.2677138625820418,0.1461780748498871,1.6722500603478032,0.1717407567423874,0.999847412109375
PLIP,MHIST,PCam,MHIST->PCam,0.1,123,10.0,184,0.5683876680247326,0.5259332151522363,0.2636094861541709,0.1242728044693652,1.625458405189655,0.1523109994628557,0.616668701171875
PLIP,MHIST,PCam,MHIST->PCam,0.1,123,100.0,184,0.5909842027657699,0.5461564434002206,0.3096467424609332,0.2484950022624183,2.734806936382059,0.2025027134872204,0.564544677734375
PLIP,MHIST,PCam,MHIST->PCam,0.1,456,0.01,184,0.4583761671946652,0.3334282633902236,0.2968892086931641,0.2164128098003557,2.4226930573242145,0.1824230960078616,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,456,0.1,184,0.4627876232437549,0.3334282633902236,0.2950435609204805,0.2111088541873287,2.202581033319969,0.1937889900903308,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,456,1.0,184,0.5025692307423514,0.3334282633902236,0.2965783236018418,0.212612491567072,1.7675180206827632,0.2360813982612276,1.0
PLIP,MHIST,PCam,MHIST->PCam,0.1,456,10.0,184,0.5972171286629115,0.3434860897140925,0.3342464186777585,0.2985083011249603,1.8211996591173365,0.3163105335843886,0.986572265625
PLIP,MHIST,PCam,MHIST->PCam,0.1,456,100.0,184,0.5969151379497415,0.4355792152076908,0.3595892097412143,0.3291729344273743,3.0193659667716126,0.2692160038245837,0.863372802734375
PLIP,MHIST,PCam,MHIST->PCam,1.0,42,0.01,1849,0.5258569187186248,0.3334282633902236,0.2923223524175949,0.2060883973003531,2.1811182932718136,0.1907531664790024,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,42,0.1,1849,0.537923657738638,0.3334282633902236,0.2814921682827531,0.1791688999364802,1.664341414784829,0.2108152834371908,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,42,1.0,1849,0.5750009498560673,0.3680351510425262,0.2906470789983326,0.2067550421375796,1.440067064155343,0.2631290515334278,0.968231201171875
PLIP,MHIST,PCam,MHIST->PCam,1.0,42,10.0,1849,0.6138408112458875,0.3646573859316789,0.3647361040743102,0.3482252292719126,1.6564680773184228,0.3768093319125552,0.975677490234375
PLIP,MHIST,PCam,MHIST->PCam,1.0,42,100.0,1849,0.6978997148464845,0.3529530456192778,0.4338027103262817,0.4448834573467946,2.1456661442980667,0.438992046280216,0.988616943359375
PLIP,MHIST,PCam,MHIST->PCam,1.0,123,0.01,1849,0.5258569187186248,0.3334282633902236,0.2923223524175949,0.2060883973003531,2.1811182932718136,0.1907531664790024,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,123,0.1,1849,0.537923657738638,0.3334282633902236,0.2814921682827531,0.1791688999364802,1.664341414784829,0.2108152834371908,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,123,1.0,1849,0.5750009498560673,0.3680351510425262,0.2906470789983326,0.2067550421375796,1.440067064155343,0.2631290515334278,0.968231201171875
PLIP,MHIST,PCam,MHIST->PCam,1.0,123,10.0,1849,0.6138408112458875,0.3646573859316789,0.3647361040743102,0.3482252292719126,1.6564680773184228,0.3768093319125552,0.975677490234375
PLIP,MHIST,PCam,MHIST->PCam,1.0,123,100.0,1849,0.6978997148464845,0.3529530456192778,0.4338027103262817,0.4448834573467946,2.1456661442980667,0.438992046280216,0.988616943359375
PLIP,MHIST,PCam,MHIST->PCam,1.0,456,0.01,1849,0.5258569187186248,0.3334282633902236,0.2923223524175949,0.2060883973003531,2.1811182932718136,0.1907531664790024,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,456,0.1,1849,0.537923657738638,0.3334282633902236,0.2814921682827531,0.1791688999364802,1.664341414784829,0.2108152834371908,1.0
PLIP,MHIST,PCam,MHIST->PCam,1.0,456,1.0,1849,0.5750009498560673,0.3680351510425262,0.2906470789983326,0.2067550421375796,1.440067064155343,0.2631290515334278,0.968231201171875
PLIP,MHIST,PCam,MHIST->PCam,1.0,456,10.0,1849,0.6138408112458875,0.3646573859316789,0.3647361040743102,0.3482252292719126,1.6564680773184228,0.3768093319125552,0.975677490234375
PLIP,MHIST,PCam,MHIST->PCam,1.0,456,100.0,1849,0.6978997148464845,0.3529530456192778,0.4338027103262817,0.4448834573467946,2.1456661442980667,0.438992046280216,0.988616943359375
PLIP,PCam,MHIST,PCam->MHIST,0.01,42,0.01,2620,0.3812758869079777,0.4043620810435859,0.2533382791017893,0.1359494053163083,0.1520375894576451,0.2483487425498158,0.5394063459570113
PLIP,PCam,MHIST,PCam->MHIST,0.01,42,0.1,2620,0.3833738519719071,0.3852886834329626,0.2752441100013117,0.170046825204591,0.6513098548572169,0.278425959370586,0.6827021494370522
PLIP,PCam,MHIST,PCam->MHIST,0.01,42,1.0,2620,0.4103457590491626,0.3128384886776214,0.3766725050670755,0.3527003556581042,1.2673911073247672,0.4260435194920733,0.9160696008188332
PLIP,PCam,MHIST,PCam->MHIST,0.01,42,10.0,2620,0.4481991716189447,0.3226274086079597,0.4567895180717286,0.4463783579671025,1.8402031867522408,0.4608282305094786,0.8945752302968271
