model,dataset,fraction,seed,n_train,n_classes,auroc,f1_macro,f1_binary,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate,forced_classes
GigaPath,MHIST,1.0,42,1849,2,0.8868359445344859,0.7845976956995875,0.7111801242236024,0.1408570818401541,0.0826854753853331,0.0830591991494855,1.3553410237485164,0.0536220758280102,0.057685627998042,0.7093142272262026,False,0
GigaPath,MHIST,1.0,123,1849,2,0.8868359445344859,0.7845976956995875,0.7111801242236024,0.1408570818401541,0.0826854753853331,0.0830591991494855,1.3553410237485164,0.0536220758280102,0.057685627998042,0.7093142272262026,False,0
GigaPath,MHIST,1.0,456,1849,2,0.8868359445344859,0.7845976956995875,0.7111801242236024,0.1408570818401541,0.0826854753853331,0.0830591991494855,1.3553410237485164,0.0536220758280102,0.057685627998042,0.7093142272262026,False,0
GigaPath,PCam,0.01,42,2620,2,0.9822383602324114,0.9398914622028588,0.9373086734693876,0.0510327271164438,0.0712207531495542,0.0689087988084203,1.3679951493503582,0.0292449745624078,0.0310284127143317,0.542755126953125,False,0
GigaPath,PCam,0.01,123,2620,2,0.9816753719079988,0.9345728960887048,0.9314401102599442,0.0529760120835916,0.0715944314231363,0.070875097864225,1.4735269401287865,0.0372941174814539,0.0379689340613785,0.54766845703125,False,0
GigaPath,PCam,0.01,456,2620,2,0.9808170127124848,0.9345759467030336,0.9314752522825565,0.0530856261437577,0.0709985706731862,0.0700845162717142,1.4631533949243978,0.0359205342582215,0.0365791575314948,0.54718017578125,False,0
GigaPath,PCam,0.05,42,13106,2,0.9838811092457712,0.9411479154950668,0.9386532394276428,0.0453430749038263,0.0383800917394337,0.0380794746898284,1.9087077461040212,0.034448705980112,0.0343217973108698,0.54217529296875,False,0
GigaPath,PCam,0.05,123,13106,2,0.984242421492482,0.940002449145652,0.9372962607861935,0.0462049315003591,0.0410318985896999,0.0417995037834299,1.9730779636908455,0.0403664450490148,0.0406982251595956,0.544891357421875,False,0
GigaPath,PCam,0.05,456,13106,2,0.9844820508346726,0.9411506432445896,0.938688409720674,0.0446519946052866,0.0362558795914065,0.035814251024114,1.9712333285545276,0.0350868309617865,0.0346064292128193,0.5416259765625,False,0
GigaPath,PCam,0.1,42,26214,2,0.9839607634174729,0.9401965730603408,0.9376195943360124,0.0453729131637104,0.0309946406842521,0.0319933858295293,2.174124200296857,0.0362748298376987,0.036610580079477,0.542877197265625,False,0
GigaPath,PCam,0.1,123,26214,2,0.9832995428952488,0.936227975370156,0.9332094691994748,0.0475991928037002,0.0332324193952613,0.0335877474047993,2.202107109101408,0.0372600993891088,0.0374181164352496,0.547119140625,False,0
GigaPath,PCam,0.1,456,26214,2,0.9841046192538976,0.9385315483638488,0.9357252494244052,0.046402364618489,0.0327732097980727,0.0338081752770014,2.1399008317872297,0.035798566235316,0.036941489156394,0.545440673828125,False,0
GigaPath,PCam,0.25,42,65536,2,0.9827831505103944,0.9368140080305892,0.9338753040583792,0.0483943867937106,0.0357211147870909,0.0360683401353954,2.423494815387598,0.0362248384760942,0.0370847684691088,0.546295166015625,False,0
GigaPath,PCam,0.25,123,65536,2,0.9825680373081334,0.9358320233366798,0.932812399923141,0.0489389543257485,0.035137617308051,0.0355458742930632,2.4473574060286656,0.0362296740463514,0.036794084271224,0.546844482421875,False,0
GigaPath,PCam,0.25,456,65536,2,0.9832506037476644,0.9377353887893728,0.9348813407535342,0.0480909135944149,0.0343959131724721,0.0347284358245919,2.432401839617558,0.0362151123099132,0.037240748057143,0.545623779296875,False,0
GigaPath,PCam,0.5,42,131072,2,0.982780479476763,0.9365729232668843,0.9336617195496416,0.0492923735729418,0.0370408755735903,0.0374305793948985,2.632870485223898,0.0370486421468519,0.037494124763046,0.545684814453125,False,0
GigaPath,PCam,0.5,123,131072,2,0.980036616406568,0.9332183091593936,0.9299309902102392,0.0526741776460621,0.040181018537024,0.0406677213584957,2.633345465539522,0.0368983380301968,0.0377312167800613,0.54901123046875,False,0
GigaPath,PCam,0.5,456,131072,2,0.98100347470183,0.931826783880618,0.9283232531205764,0.0522784277301103,0.0399335339623793,0.0404289488370444,2.6492321418759053,0.0384709943031622,0.0384888726377921,0.551177978515625,False,0
GigaPath,PCam,1.0,42,262144,2,0.9799245745550996,0.934263533141838,0.9310798242519484,0.0529309781827692,0.0417297225036032,0.0421543449135346,2.802328694211797,0.0387921949586577,0.0393980535794571,0.5482177734375,False,0
GigaPath,PCam,1.0,123,262144,2,0.9799245745550996,0.934263533141838,0.9310798242519484,0.0529309781827692,0.0417297225036032,0.0421543449135346,2.802328694211797,0.0387921949586577,0.0393980535794571,0.5482177734375,False,0
GigaPath,PCam,1.0,456,262144,2,0.9799245745550996,0.934263533141838,0.9310798242519484,0.0529309781827692,0.0417297225036032,0.0421543449135346,2.802328694211797,0.0387921949586577,0.0393980535794571,0.5482177734375,False,0
GigaPath,SPIDER-Breast,0.01,42,682,18,0.9862849232312868,0.7572550015207562,,,0.4208695601824455,0.4208695601824455,0.2980122314649213,0.0250563212559554,0.0253543420228675,0.1233172677413993,False,0
GigaPath,SPIDER-Breast,0.01,123,682,18,0.9867825817293218,0.7502931036648324,,,0.4180401392855821,0.4180401392855822,0.2823107464532639,0.0327416605377286,0.0322511081379557,0.1243144424131627,False,0
GigaPath,SPIDER-Breast,0.01,456,682,18,0.9868283456987847,0.7465956637114284,,,0.4270355554182179,0.4270355554182179,0.2949599531961092,0.0220315504660183,0.022702253606941,0.1238989529665946,False,0
GigaPath,SPIDER-Breast,0.05,42,3431,18,0.9925971318684972,0.8328767925852046,,,0.2192774300619939,0.2192774300619938,0.4205036487972647,0.0197078561823711,0.0189143169138914,0.1250623234169852,False,0
GigaPath,SPIDER-Breast,0.05,123,3431,18,0.9926819236921208,0.8253486788602191,,,0.2101189324100178,0.2100757552597005,0.4127495179041229,0.0289606094252008,0.0280025219661562,0.1256440086421804,False,0
GigaPath,SPIDER-Breast,0.05,456,3431,18,0.9926631046520804,0.8263680940129886,,,0.2114083527631934,0.2113873978103118,0.4065591655374402,0.0292724216923409,0.0282870314056016,0.1254778128635532,False,0
GigaPath,SPIDER-Breast,0.1,42,6868,18,0.9937847418686788,0.8495312542615842,,,0.1508061250502081,0.150806125050208,0.4717948336031997,0.0216336208837385,0.0216061582768808,0.1254778128635532,False,0
GigaPath,SPIDER-Breast,0.1,123,6868,18,0.9935342605932694,0.8378798114665564,,,0.1421540104746102,0.1421540104746102,0.4650715758568886,0.0326003711061009,0.0317252504081512,0.125311617084926,False,0
GigaPath,SPIDER-Breast,0.1,456,6868,18,0.9935796906164616,0.8379561217290484,,,0.1409748739029494,0.1408512146729376,0.4651110533690493,0.0308261619648123,0.0309940832859932,0.1252285191956124,False,0
GigaPath,SPIDER-Breast,0.25,42,17176,18,0.994487968943115,0.8571437324538439,,,0.0829760271307883,0.0829760271307883,0.5342586436687546,0.0294377774136329,0.0291469999382551,0.1254778128635532,False,0
GigaPath,SPIDER-Breast,0.25,123,17176,18,0.994401650595688,0.8511855267164217,,,0.0789884949649939,0.0788617658469957,0.5313916035118694,0.0340730457466913,0.0341476979597073,0.1253947149742396,False,0
GigaPath,SPIDER-Breast,0.25,456,17176,18,0.9944586134187278,0.8531105264666066,,,0.0820285970450085,0.0820285970450085,0.531944077835472,0.0311830321961921,0.0310937794679246,0.1253947149742396,False,0
GigaPath,SPIDER-Breast,0.5,42,34361,18,0.9946312653209256,0.8604795670684457,,,0.0476846619183713,0.0476846619183713,0.5831217331735357,0.0340166258179595,0.0340741931515468,0.1254778128635532,False,0
GigaPath,SPIDER-Breast,0.5,123,34361,18,0.9946414822033088,0.8596434501576192,,,0.0485131784499196,0.0483841834820605,0.5799597777525745,0.0341232172904053,0.0341764411478904,0.1253947149742396,False,0
GigaPath,SPIDER-Breast,0.5,456,34361,18,0.9946163098544374,0.8599662492866864,,,0.0476989770060515,0.0476989770060515,0.5874298644368516,0.0336179940707867,0.0334417613376017,0.1254778128635532,False,0
GigaPath,SPIDER-Breast,1.0,42,68730,18,0.9948218618972472,0.8662743237362703,,,0.0254336506982645,0.02501352485448,0.6248607327306797,0.0357710563789618,0.035753445958256,0.1253947149742396,False,0
GigaPath,SPIDER-Breast,1.0,123,68730,18,0.9948218618972472,0.8662743237362703,,,0.0254336506982645,0.02501352485448,0.6248607327306797,0.0357710563789618,0.035753445958256,0.1253947149742396,False,0
GigaPath,SPIDER-Breast,1.0,456,68730,18,0.9948218618972472,0.8662743237362703,,,0.0254336506982645,0.02501352485448,0.6248607327306797,0.0357710563789618,0.035753445958256,0.1253947149742396,False,0
H-Optimus-0,BRACS,0.01,42,33,7,0.7298470295482282,0.2481798488793485,,,0.102057095700452,0.1046014155154709,1.105744102429318,0.1047085154307437,0.1122036040288731,0.4964912280701754,False,0
H-Optimus-0,BRACS,0.01,123,33,7,0.7465440692876585,0.2018373941808974,,,0.0504554242779768,0.075968270101733,1.061308948538337,0.0622408560809713,0.0778565382830372,0.4982456140350877,False,0
H-Optimus-0,BRACS,0.01,456,33,7,0.7619167193316423,0.2511407253856844,,,0.0686374894925898,0.0960548821584949,0.9029190113174612,0.0535823608676533,0.0946563856249994,0.4456140350877193,False,0
H-Optimus-0,BRACS,0.05,42,180,7,0.8201759132898064,0.3884179487203416,,,0.0745259107283193,0.0851083724209579,0.6708636400069907,0.0721733248697054,0.0958860959134286,0.3105263157894737,False,0
H-Optimus-0,BRACS,0.05,123,180,7,0.8243759309554066,0.4216010863072261,,,0.0897167303207901,0.1054727921474746,0.7048052396596528,0.0508934932089761,0.0762909822151524,0.2736842105263158,False,0
H-Optimus-0,BRACS,0.05,456,180,7,0.8406759117352985,0.3989799688389524,,,0.1058249387651696,0.1057124187319111,0.67220665143279,0.0526094901223617,0.0670117848189768,0.3052631578947368,False,0
H-Optimus-0,BRACS,0.1,42,362,7,0.8428320151236592,0.4860060365272734,,,0.0949281237125538,0.0949281237125538,0.7072299920930066,0.0385965529060783,0.0399648449917121,0.2508771929824561,False,0
H-Optimus-0,BRACS,0.1,123,362,7,0.8519852017118703,0.4940211672798488,,,0.1168863672681093,0.1100989982937765,0.6951945525748049,0.0692558232107723,0.0685859473105827,0.2526315789473684,False,0
H-Optimus-0,BRACS,0.1,456,362,7,0.8613919522288604,0.458921596556668,,,0.0949193758347854,0.0971107927971006,0.6675694390005243,0.0536740392549658,0.0722001377554682,0.2807017543859649,False,0
H-Optimus-0,BRACS,0.25,42,912,7,0.871520489768511,0.53561355765596,,,0.068496178462505,0.074486447344482,0.772399430085494,0.0498567304286864,0.0554655064765082,0.2122807017543859,False,0
H-Optimus-0,BRACS,0.25,123,912,7,0.8788920498170071,0.5754816429837186,,,0.1165327719045323,0.1137988394797921,0.7410204555567615,0.0506147709543424,0.0526982832175449,0.2035087719298245,False,0
H-Optimus-0,BRACS,0.25,456,912,7,0.874387328442478,0.5252528784241246,,,0.0799295799373369,0.0839487366504908,0.7440704108612058,0.041317886256796,0.0495460190060209,0.2333333333333333,False,0
H-Optimus-0,BRACS,0.5,42,1826,7,0.8860595859815604,0.5575926229135845,,,0.078554251290282,0.0716887524503608,0.8163702188276585,0.0653091420119482,0.067933163903572,0.2035087719298245,False,0
H-Optimus-0,BRACS,0.5,123,1826,7,0.8917596361648698,0.5636589250452321,,,0.0710288056815836,0.0853688884911243,0.8116111113984699,0.0448880033517457,0.059624425193598,0.2,False,0
H-Optimus-0,BRACS,0.5,456,1826,7,0.8886794832012687,0.5667538937910005,,,0.0659298228571632,0.0679728914520766,0.7986171905708035,0.0353468892255386,0.0487381886756752,0.2105263157894736,False,0
H-Optimus-0,BRACS,1.0,42,3657,7,0.8956033932491521,0.5853666534551226,,,0.0569633778570384,0.0682520918734329,0.8796049389647232,0.049741229161371,0.0644671116478106,0.1842105263157894,False,0
H-Optimus-0,BRACS,1.0,123,3657,7,0.8956033932491521,0.5853666534551226,,,0.0569633778570384,0.0682520918734329,0.8796049389647232,0.049741229161371,0.0644671116478106,0.1842105263157894,False,0
H-Optimus-0,BRACS,1.0,456,3657,7,0.8956033932491521,0.5853666534551226,,,0.0569633778570384,0.0682520918734329,0.8796049389647232,0.049741229161371,0.0644671116478106,0.1842105263157894,False,0
H-Optimus-0,CRC,0.01,42,696,9,0.9993712825469304,0.983212783368994,,,0.2270245374052063,0.2270245374052063,0.3254868875679483,0.0031273350355618,0.0048511962646426,0.148,False,0
H-Optimus-0,CRC,0.01,123,696,9,0.9995614548412058,0.9867743915069194,,,0.2324341192095622,0.2324341192095621,0.306011401245656,0.0046972115260027,0.0053084086158684,0.1434,False,0
H-Optimus-0,CRC,0.01,456,696,9,0.9993634051776276,0.9828343715875476,,,0.2287158545551652,0.2285715375469053,0.3104481452655634,0.0044711385262896,0.0037471531482367,0.1422,False,0
H-Optimus-0,CRC,0.05,42,3495,9,0.9996307327097134,0.99043127326195,,,0.079427901069265,0.079427901069265,0.4735403168654735,0.0029995027874425,0.0034896719912428,0.1427333333333333,False,0
H-Optimus-0,CRC,0.05,123,3495,9,0.9996833994652716,0.9905837065825354,,,0.0797930136441814,0.0797930136441814,0.4708358698424662,0.0026980997963102,0.0028454719536264,0.1418666666666666,False,0
H-Optimus-0,CRC,0.05,456,3495,9,0.9996523132371816,0.990216198016288,,,0.0814098703666763,0.081386775105843,0.4491125687300931,0.0025371458355256,0.0026956800045576,0.1423333333333333,False,0
H-Optimus-0,CRC,0.1,42,6996,9,0.9997172363944014,0.9919784829753416,,,0.0496921234160091,0.0496921234160091,0.5245214903860212,0.0013908927635634,0.0022678187884229,0.1420666666666666,False,0
H-Optimus-0,CRC,0.1,123,6996,9,0.9997440445335628,0.9919454487564489,,,0.0493555977333011,0.0493555977333011,0.5260609258461829,0.0022953976050338,0.0026612827746942,0.1418666666666666,False,0
H-Optimus-0,CRC,0.1,456,6996,9,0.9997138946408664,0.9920433244883504,,,0.0495076955437551,0.0494814414601754,0.5153121765993913,0.0022706310534575,0.002431149831438,0.1418666666666666,False,0
H-Optimus-0,CRC,0.25,42,17496,9,0.9998266718487392,0.9935249046972182,,,0.0261721104845629,0.0261721104845629,0.5967113579651394,0.0018807551955112,0.001329714744804,0.1424,False,0
H-Optimus-0,CRC,0.25,123,17496,9,0.999848398340718,0.994044924404896,,,0.0263687600425681,0.0263687600425681,0.5774845095052623,0.0022063023540081,0.0015047225616789,0.1421333333333333,False,0
H-Optimus-0,CRC,0.25,456,17496,9,0.9998997411518508,0.993629938487917,,,0.0262597770853463,0.0262597770853464,0.5781901989490627,0.0016423314079413,0.0007314594078157,0.1423333333333333,False,0
H-Optimus-0,CRC,0.5,42,34998,9,0.9999292503239352,0.9947124310807812,,,0.0171264014544297,0.0171264014544295,0.6028090981213188,0.0011917071093093,0.0005119210214818,0.1423333333333333,False,0
H-Optimus-0,CRC,0.5,123,34998,9,0.9999097409576716,0.9952753036234098,,,0.0164660124050044,0.0164660124050045,0.6057192545102897,0.0008061253234528,0.0006646050666035,0.1422,False,0
H-Optimus-0,CRC,0.5,456,34998,9,0.9999372951135964,0.9947674987368376,,,0.0161079768485711,0.0160964706963182,0.6159691636064323,0.0010633320584987,0.0005468451253801,0.1423333333333333,False,0
H-Optimus-0,CRC,1.0,42,70000,9,0.999951537035037,0.996061531911532,,,0.011140957989439,0.0111409579894389,0.6212414221724254,0.001219963353073,0.000566787338581,0.1421333333333333,False,0
H-Optimus-0,CRC,1.0,123,70000,9,0.999951537035037,0.996061531911532,,,0.011140957989439,0.0111409579894389,0.6212414221724254,0.001219963353073,0.000566787338581,0.1421333333333333,False,0
H-Optimus-0,CRC,1.0,456,70000,9,0.999951537035037,0.996061531911532,,,0.011140957989439,0.0111409579894389,0.6212414221724254,0.001219963353073,0.000566787338581,0.1421333333333333,False,0
H-Optimus-0,LungHist700,0.01,42,7,7,0.6467112790994168,0.2773874246728245,,,0.1658640851986705,0.2159563143936217,0.3189277100900481,0.1300491005065197,0.1602990141081808,0.3428571428571428,False,6
H-Optimus-0,LungHist700,0.01,123,7,7,0.6093547785904437,0.242345870828843,,,0.0893999097000567,0.1494934730979608,0.2133523781626934,0.0628859042897247,0.0978997484660615,0.3809523809523809,False,6
H-Optimus-0,LungHist700,0.01,456,7,7,0.6660736161492894,0.3876750427273075,,,0.2268244160259396,0.2361924754915756,0.2531277224949722,0.1171510532194391,0.1479828602847762,0.3047619047619048,False,6
H-Optimus-0,LungHist700,0.05,42,22,7,0.7020699743604201,0.1165649165649165,,,0.0879698381815002,0.1451785123262076,0.5037391785436416,0.1522690282313213,0.2083465422012516,0.923809523809524,False,0
H-Optimus-0,LungHist700,0.05,123,22,7,0.7304540590363752,0.2269769446240034,,,0.0907696567932318,0.1795200690478726,0.5732779791358052,0.1351444455021314,0.2050757247758554,0.8,False,0
H-Optimus-0,LungHist700,0.05,456,22,7,0.8294191592548901,0.1960952012078001,,,0.0899634052607335,0.1632948653794693,0.3819732364233297,0.147516133655478,0.1759613710171869,0.819047619047619,False,0
H-Optimus-0,LungHist700,0.1,42,45,7,0.8139044664007928,0.3432481862872312,,,0.1588212436925865,0.1680725156639112,0.3615966095532535,0.1388164685180771,0.1556639932124698,0.5904761904761905,False,0
H-Optimus-0,LungHist700,0.1,123,45,7,0.8192100027507571,0.267552599970953,,,0.1104088310103704,0.1769040947966337,0.4725988407971369,0.1129350872999406,0.1630087017847815,0.6095238095238096,False,0
H-Optimus-0,LungHist700,0.1,456,45,7,0.8410790747666239,0.3449598021026592,,,0.1887938943548299,0.2450399420837742,0.3500364239741476,0.1238767957395784,0.1511343364623497,0.4380952380952381,False,0
H-Optimus-0,LungHist700,0.25,42,118,7,0.904350437417877,0.461225629439267,,,0.2379924468300099,0.2574463061738518,0.3039271916327439,0.1415547962013269,0.1430034190056315,0.3619047619047619,False,0
H-Optimus-0,LungHist700,0.25,123,118,7,0.928533695479354,0.4856742409942483,,,0.2645364230813861,0.267793170349504,0.3033972795466447,0.1695252712378191,0.1722204121966416,0.4095238095238095,False,0
H-Optimus-0,LungHist700,0.25,456,118,7,0.9291266794040922,0.5448237714971623,,,0.2974462541931463,0.3347448752531385,0.281322248445176,0.1369908340969798,0.1598309764418127,0.3333333333333333,False,0
H-Optimus-0,LungHist700,0.5,42,240,7,0.93475423073371,0.5998708010335917,,,0.3055823774542637,0.3017833707584614,0.3239161632454667,0.1371876708827843,0.1542101006693824,0.2857142857142857,False,0
H-Optimus-0,LungHist700,0.5,123,240,7,0.9460640089722686,0.6673525826763196,,,0.3443177856456296,0.3443177856456295,0.3010557557463558,0.1748352758890214,0.1705273074872821,0.3142857142857143,False,0
H-Optimus-0,LungHist700,0.5,456,240,7,0.9420099965546116,0.628426182346698,,,0.3171598287611623,0.3134292206612142,0.3339106643303062,0.1159544251801266,0.1460284688785478,0.2761904761904762,False,0
H-Optimus-0,LungHist700,1.0,42,483,7,0.9637720379268856,0.7366257873884082,,,0.3144088020647313,0.3144088020647312,0.3724476592753282,0.0877905262151153,0.1211419085485127,0.2666666666666666,False,0
H-Optimus-0,LungHist700,1.0,123,483,7,0.9637720379268856,0.7366257873884082,,,0.3144088020647313,0.3144088020647312,0.3724476592753282,0.0877905262151153,0.1211419085485127,0.2666666666666666,False,0
H-Optimus-0,LungHist700,1.0,456,483,7,0.9637720379268856,0.7366257873884082,,,0.3144088020647313,0.3144088020647312,0.3724476592753282,0.0877905262151153,0.1211419085485127,0.2666666666666666,False,0
H-Optimus-0,MHIST,0.01,42,18,2,0.7473842967765171,0.3870765370138017,0.0,0.2309137137891219,0.1508161805430574,0.1837042707728721,2.200182693901568,0.10424731107082,0.1789980913485446,1.0,True,0
H-Optimus-0,MHIST,0.01,123,18,2,0.64039258058707,0.3870765370138017,0.0,0.2339039117042348,0.1021182319210263,0.1181160317390251,2.241294102567968,0.0993389957336024,0.1069354019621918,1.0,True,0
H-Optimus-0,MHIST,0.01,456,18,2,0.7159013146047181,0.3870765370138017,0.0,0.2282745947956782,0.1430113597560148,0.1496243880686311,2.1705576093746823,0.1342378656091374,0.145848111908509,1.0,True,0
H-Optimus-0,MHIST,0.05,42,92,2,0.8292499549792905,0.3870765370138017,0.0,0.2029452197637372,0.1833946857069833,0.1910905898493313,1.6742921035999483,0.1510278429318257,0.1870782552822374,1.0,True,0
H-Optimus-0,MHIST,0.05,123,92,2,0.7338825859895554,0.4180193596425912,0.0588235294117647,0.2079765429536157,0.1117539448346853,0.1180615927785877,1.7242053591066755,0.1225082559814015,0.1242122288037518,0.985670419651996,False,0
H-Optimus-0,MHIST,0.05,456,92,2,0.7407482441923284,0.3870765370138017,0.0,0.2157746478645792,0.1220748963647786,0.1381491236179102,1.8327710160762007,0.1222054303638701,0.1439550620900424,1.0,True,0
H-Optimus-0,MHIST,0.1,42,184,2,0.8293309922564379,0.4757713190673906,0.1683168316831683,0.1864726395368776,0.1304333786633388,0.1370380408346249,1.535390888285214,0.1207150178424146,0.1319806445431788,0.95496417604913,False,0
H-Optimus-0,MHIST,0.1,123,184,2,0.7861201152530164,0.436046974522293,0.09375,0.1955871389846857,0.1191756612230556,0.1197725884947257,1.5743045823873296,0.1233307234502878,0.1243798828507903,0.9754350051177072,False,0
H-Optimus-0,MHIST,0.1,456,184,2,0.8202818296416353,0.4307536415452818,0.08,0.1925070641363439,0.1290520657199918,0.1329615980173094,1.5295856919261974,0.1367589586269519,0.1345387409426517,0.984646878198567,False,0
H-Optimus-0,MHIST,0.25,42,461,2,0.8588870880605078,0.6815681059657905,0.5404411764705882,0.1668074830909294,0.1219278045136538,0.1240959204157347,1.3700973199055992,0.1018814035203777,0.1017115136635254,0.8116683725690891,False,0
H-Optimus-0,MHIST,0.25,123,461,2,0.8376283090221501,0.6471220846471951,0.47953216374269,0.1736801682407153,0.0978740727108217,0.0996334919143334,1.380245888323986,0.0931114999051475,0.0924884699901845,0.8433981576253838,False,0
H-Optimus-0,MHIST,0.25,456,461,2,0.8381730596074195,0.6497637282059638,0.4823529411764706,0.1741980826486633,0.1024121612649633,0.1109040231360401,1.337016950007934,0.0979725951473272,0.0974983289201196,0.8464687819856704,False,0
H-Optimus-0,MHIST,0.5,42,924,2,0.8658652980370971,0.7397148289667204,0.6427406199021207,0.1567193571555638,0.101847687258982,0.0998049591573411,1.3747853903402638,0.0724533309602367,0.073009637333205,0.7410440122824974,False,0
H-Optimus-0,MHIST,0.5,123,924,2,0.8663830361966504,0.7401737736570794,0.6439024390243903,0.1561992337549099,0.08930859239786,0.0924135371595885,1.3459561686619637,0.0649219144240529,0.0669415339059122,0.7389969293756398,False,0
H-Optimus-0,MHIST,0.5,456,924,2,0.8695344858634971,0.736351257674787,0.632996632996633,0.1570641008565454,0.1006824860694697,0.1006838037399682,1.320619757994506,0.0794077820396495,0.0841553692727394,0.7604912998976459,False,0
H-Optimus-0,MHIST,1.0,42,1849,2,0.8848370250315145,0.7730169266511782,0.6956521739130435,0.1425767656509991,0.0842599051562464,0.0951786275939704,1.3543623242927207,0.0571224700794059,0.0598829834500333,0.7093142272262026,False,0
H-Optimus-0,MHIST,1.0,123,1849,2,0.8848370250315145,0.7730169266511782,0.6956521739130435,0.1425767656509991,0.0842599051562464,0.0951786275939704,1.3543623242927207,0.0571224700794059,0.0598829834500333,0.7093142272262026,False,0
H-Optimus-0,MHIST,1.0,456,1849,2,0.8848370250315145,0.7730169266511782,0.6956521739130435,0.1425767656509991,0.0842599051562464,0.0951786275939704,1.3543623242927207,0.0571224700794059,0.0598829834500333,0.7093142272262026,False,0
H-Optimus-0,PCam,0.01,42,2620,2,0.9828983961121046,0.9337992784015414,0.9308638032891584,0.0532319663563729,0.067315711453038,0.0665974893825795,1.322209629484738,0.0332266358064498,0.033121191307359,0.54412841796875,False,0
H-Optimus-0,PCam,0.01,123,2620,2,0.981848370695748,0.9291319994880822,0.9257776211679534,0.0563124368132027,0.0676004225735798,0.0674354328026332,1.4150629560882058,0.0422581128703701,0.0418627382953884,0.547119140625,False,0
H-Optimus-0,PCam,0.01,456,2620,2,0.981886268080872,0.9304737358629078,0.9271404301695676,0.0559064366767887,0.0669256039084803,0.0661823051362336,1.4190627516287044,0.0403378118508759,0.0409517348742524,0.5477294921875,False,0
H-Optimus-0,PCam,0.05,42,13106,2,0.9847741658014586,0.937246079467482,0.9343696027633852,0.0473447021601134,0.0403503655073359,0.0396463118382664,1.8331680558070689,0.0357422013709192,0.0372748960805313,0.545623779296875,False,0
H-Optimus-0,PCam,0.05,123,13106,2,0.9842505500773971,0.9380348780883148,0.9351264809478066,0.0479361822053272,0.03912691342798,0.0394975652569732,1.834068701061151,0.0342255132759524,0.0372401618876568,0.546722412109375,False,0
H-Optimus-0,PCam,0.05,456,13106,2,0.9855656709250727,0.938998477965734,0.9363047156859616,0.0459483251746543,0.0379536616138581,0.0389897433700098,1.8188766017433424,0.0354814011951619,0.034617467845507,0.5439453125,False,0
H-Optimus-0,PCam,0.1,42,26214,2,0.9856256294833714,0.9407450297786896,0.9381699846860644,0.0452430715160259,0.0344945236315658,0.0349610629603774,2.038877887495884,0.035365269529099,0.0353851820268798,0.543243408203125,False,0
H-Optimus-0,PCam,0.1,123,26214,2,0.9852195913931726,0.9387108959761106,0.9358678955453148,0.0461933257231545,0.0347538447563071,0.0351375012103981,2.044967694701036,0.0358111676693679,0.035600611709887,0.546173095703125,False,0
H-Optimus-0,PCam,0.1,456,26214,2,0.98494020574566,0.9400986093582973,0.9374461155283071,0.0454458203325498,0.0320045111047685,0.0327143093359145,2.0242656863609976,0.032464512633022,0.0329676296864859,0.5440673828125,False,0
H-Optimus-0,PCam,0.25,42,65536,2,0.9837981544662624,0.9386507715507836,0.9358162155244129,0.0466660657792482,0.0348529875892593,0.0349582648680657,2.316435373639876,0.0336331343110716,0.0335408259627691,0.545989990234375,False,0
H-Optimus-0,PCam,0.25,123,65536,2,0.98357896207038,0.9401839397518366,0.9374640322271244,0.0461561523210831,0.0336765473353674,0.0337450132169736,2.306965235177408,0.030372532567764,0.0318269326071933,0.545257568359375,False,0
H-Optimus-0,PCam,0.25,456,65536,2,0.9846341358388688,0.9399462090584614,0.9372924648786718,0.0454621095000369,0.0329946042461334,0.0331053878985908,2.3931951824805533,0.0322674141753301,0.0323698779900234,0.543975830078125,False,0
H-Optimus-0,PCam,0.5,42,131072,2,0.985064317539899,0.9432019344769272,0.9408619262842955,0.0442329399547208,0.0326060677177093,0.0331101785158764,2.5375491479741794,0.0307051095338476,0.0308595165742226,0.540985107421875,False,0
H-Optimus-0,PCam,0.5,123,131072,2,0.984570776089907,0.9414563541887736,0.9390069114883588,0.0454939020241065,0.0334039761012558,0.0339917264787876,2.5845093299513167,0.0311492677300652,0.0312062702514996,0.5416259765625,False,0
H-Optimus-0,PCam,0.5,456,131072,2,0.983388234622864,0.9401565009571496,0.9374700450522414,0.0461147219503497,0.0352550908058341,0.0357157734655464,2.527606259694944,0.0305409182989552,0.0316162301403141,0.544677734375,False,0
H-Optimus-0,PCam,1.0,42,262144,2,0.9821887579830332,0.9389289349257284,0.9361389146493556,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,False,0
H-Optimus-0,PCam,1.0,123,262144,2,0.9821887579830332,0.9389289349257284,0.9361389146493556,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,False,0
H-Optimus-0,PCam,1.0,456,262144,2,0.9821887579830332,0.9389289349257284,0.9361389146493556,0.0475515246628609,0.0365875818552595,0.0373909563778415,2.7490706558992173,0.0302015041437399,0.0313162433247481,0.54547119140625,False,0
