model,dataset,fraction,mean,std,min,max
GigaPath,MHIST,0.5,0.0744196942015372,0.01117613497976199,0.0659138088251959,0.0870776014083282
GigaPath,MHIST,1.0,0.0536220758280102,0.0,0.0536220758280102,0.0536220758280102
GigaPath,PCam,0.01,0.03415320876736106,0.0043057815754856035,0.0292449745624078,0.0372941174814539
GigaPath,PCam,0.05,0.0366339939969711,0.0032481062197818986,0.034448705980112,0.0403664450490148
GigaPath,PCam,0.1,0.0364444984873745,0.000745392767553447,0.035798566235316,0.0372600993891088
GigaPath,PCam,0.25,0.036223208277452935,7.4164818297759196e-06,0.0362151123099132,0.0362296740463514
GigaPath,PCam,0.5,0.0374726581600703,0.0008678445268730856,0.0368983380301968,0.0384709943031622
GigaPath,PCam,1.0,0.0387921949586577,0.0,0.0387921949586577,0.0387921949586577
GigaPath,SPIDER-Breast,0.01,0.02660984408656743,0.005521475285280393,0.0220315504660183,0.0327416605377286
GigaPath,SPIDER-Breast,0.05,0.0259802957666376,0.005434328889218035,0.0197078561823711,0.0292724216923409
GigaPath,SPIDER-Breast,0.1,0.02835338465155057,0.005886711589729693,0.0216336208837385,0.0326003711061009
GigaPath,SPIDER-Breast,0.25,0.0315646184521721,0.0023410754329854745,0.0294377774136329,0.0340730457466913
GigaPath,SPIDER-Breast,0.5,0.033919279059717165,0.00026630794001618433,0.0336179940707867,0.0341232172904053
GigaPath,SPIDER-Breast,1.0,0.0357710563789618,0.0,0.0357710563789618,0.0357710563789618
H-Optimus-0,BRACS,0.01,0.07351057745978944,0.02736285593773785,0.0535823608676533,0.1047085154307437
H-Optimus-0,BRACS,0.05,0.05855876940034773,0.011821727954188838,0.0508934932089761,0.0721733248697054
H-Optimus-0,BRACS,0.1,0.05384213845727213,0.01533032637977531,0.0385965529060783,0.0692558232107723
H-Optimus-0,BRACS,0.25,0.04726312921327493,0.005162663238901602,0.041317886256796,0.0506147709543424
H-Optimus-0,BRACS,0.5,0.04851467819641084,0.01530681958575565,0.0353468892255386,0.0653091420119482
H-Optimus-0,BRACS,1.0,0.049741229161371,0.0,0.049741229161371,0.049741229161371
H-Optimus-0,CRC,0.01,0.0040985616959513665,0.0008486684686545284,0.0031273350355618,0.0046972115260027
H-Optimus-0,CRC,0.05,0.002744916139759433,0.00023470687091974778,0.0025371458355256,0.0029995027874425
H-Optimus-0,CRC,0.1,0.0019856404740182334,0.0005152154644784017,0.0013908927635634,0.0022953976050338
H-Optimus-0,CRC,0.25,0.0019097963191535333,0.0002831048342022392,0.0016423314079413,0.0022063023540081
H-Optimus-0,CRC,0.5,0.0010203881637536,0.00019634526214803516,0.0008061253234528,0.0011917071093093
H-Optimus-0,CRC,1.0,0.001219963353073,0.0,0.001219963353073,0.001219963353073
H-Optimus-0,LungHist700,0.01,0.10336201933856115,0.035641644505268355,0.0628859042897247,0.1300491005065197
H-Optimus-0,LungHist700,0.05,0.14497653579631023,0.00884024894315395,0.1351444455021314,0.1522690282313213
H-Optimus-0,LungHist700,0.1,0.1252094505191987,0.012992053340825729,0.1129350872999406,0.1388164685180771
H-Optimus-0,LungHist700,0.25,0.1493569671787086,0.01761470419814165,0.1369908340969798,0.1695252712378191
H-Optimus-0,LungHist700,0.5,0.14265912398397743,0.029819309923767624,0.1159544251801266,0.1748352758890214
H-Optimus-0,LungHist700,1.0,0.0877905262151153,0.0,0.0877905262151153,0.0877905262151153
